date,country,league,league_tier,fixture_id,home_team,away_team,status,vsigma_pre_score,vsigma_priority,market_family_hint,data_warning,league_quality_score,data_quality_score,standings_context_score,attack_environment_score,recent_stats_process_score,recent_lab_context_score,team_edge_score,team_edge_raw,league_coverage_class,league_data_reliability_score,league_coverage_rich_flag,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_stats_reliability_multiplier,league_coverage_uncertainty_penalty,league_coverage_source_status,league_coverage_note,home_goal_path_score,away_goal_path_score,home_recent_lab_trust_multiplier,away_recent_lab_trust_multiplier,home_recent_opponent_strength_avg,away_recent_opponent_strength_avg,home_recent_schedule_difficulty_score,away_recent_schedule_difficulty_score,home_recent_schedule_quality_flag,away_recent_schedule_quality_flag,recent_schedule_balance_delta,home_recent_anomaly_count_last5,away_recent_anomaly_count_last5,home_recent_clean_sample_size,away_recent_clean_sample_size,home_recent_anomaly_penalty,away_recent_anomaly_penalty,home_recent_event_coverage_flag,away_recent_event_coverage_flag,recent_sample_cleanliness_flag,odds_imp_over15,odds_imp_over25,odds_imp_under35,odds_imp_btts_yes,odds_imp_home_win,odds_imp_draw,odds_imp_away_win,odds_imp_home_dnb,odds_imp_away_dnb,odds_market_support_count,odds_bookmaker_support_count,odds_dispersion_score,odds_structure_coherence_flag,odds_total_ladder_shape,odds_goal_expectation_band,odds_side_fragility_flag,odds_btts_support_flag,odds_over25_support_flag,odds_over15_support_flag,odds_under35_support_flag,odds_market_translation_hint,odds_line_aggression_flag,odds_confidence_adjustment_score,odds_structure_depth_status,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_risk_score,away_absence_risk_score,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,availability_known_risk_score,availability_uncertainty_penalty,availability_attack_penalty,home_absences,away_absences,home_lineup_available_flag,away_lineup_available_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_score_nudge,home_rank,away_rank,home_points,away_points,home_goals_diff,away_goals_diff,home_urgency_score,away_urgency_score,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_recent_matches,away_recent_matches,home_recent_stats_matches_used,away_recent_stats_matches_used,home_recent_stats_coverage_ratio,away_recent_stats_coverage_ratio,home_recent_shots_for_pg,away_recent_shots_for_pg,home_recent_shots_against_pg,away_recent_shots_against_pg,home_recent_sot_for_pg,away_recent_sot_for_pg,home_recent_sot_against_pg,away_recent_sot_against_pg,home_recent_possession_pct,away_recent_possession_pct,home_recent_corners_for_pg,away_recent_corners_for_pg,home_recent_corners_against_pg,away_recent_corners_against_pg,home_recent_fouls_pg,away_recent_fouls_pg,home_recent_yellow_pg,away_recent_yellow_pg,home_recent_offsides_pg,away_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,data_enrichment_level
2026-08-25,South-Korea,K League 1,TIER_2,1507040,Gimcheon Sangmu FC,Jeonbuk Motors,NS,85.45,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,3.85,14.6,1.52,0.0,16.0,-17.11,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,9.95,15.41,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,104.53,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,11.0,3.0,26.0,37.0,-6.0,9.0,1.0,0.5,1.125,2.0,1.125,1.75,1.375,0.75,0.75,0.875,0.25,0.5,0.625,0.375,0.875,0.75,0.5,0.375,8.0,8.0,2.0,2.0,0.4,0.4,10.5,12.5,8.5,12.5,3.5,6.0,4.0,6.0,61.0,58.0,5.5,5.0,1.0,4.5,18.5,14.5,4.0,3.5,2.0,0.5,3.5,3.0,SPARSE,TEAM_LAST_8_ALL_COMPETITIONS
2026-08-25,Spain,La Liga,TIER_1,1570342,Valencia,Real Betis,NS,82.64,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,30,28.0,1.85,12.39,0.76,0.0,10.5,-9.55,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,8.56,12.8,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,1.0,1.0,FULL,FULL,11.6,12.0,HIGH,HIGH,FULL,23.6,0.0,0.1,14.0,12.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,614.56,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,11.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.125,1.5,1.25,0.625,0.75,0.75,0.25,0.5,0.625,0.25,0.75,0.375,0.625,0.375,8.0,8.0,1.0,1.0,0.2,0.2,8.0,18.0,7.0,9.0,2.0,7.0,3.0,3.0,44.0,48.0,1.0,4.0,2.0,5.0,17.0,9.0,2.0,3.0,3.0,1.0,2.0,4.0,SPARSE,TEAM_LAST_8_ALL_COMPETITIONS
2026-08-25,South-Korea,K League 1,TIER_2,1507042,FC Seoul,Bucheon FC 1995,NS,82.6,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,4.44,11.16,1.52,0.0,16.0,21.53,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,12.94,6.55,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,104.53,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,1.0,9.0,50.0,30.0,27.0,0.0,1.0,0.5,1.75,1.0,1.625,0.5,0.875,1.125,0.75,0.375,0.375,0.375,0.5,0.125,0.625,0.375,0.5,0.25,8.0,8.0,2.0,2.0,0.4,0.4,10.0,12.0,13.0,14.0,4.0,5.0,3.0,4.0,55.5,43.5,4.0,1.5,6.5,6.0,12.0,14.0,0.0,2.0,1.5,0.5,1.5,2.5,SPARSE,TEAM_LAST_8_ALL_COMPETITIONS
2026-08-25,World,UEFA Champions League,TIER_1,1622627,Bodo/Glimt,NEC Nijmegen,NS,74.45,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,OK_FULL_STATS,30,22.0,0.0,18.48,3.42,0.0,4.07,3.7,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,17.91,16.88,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,10.0,1.0,1.0,FULL,FULL,10.8,9.6,HIGH,HIGH,FULL,20.4,0.0,0.1,14.0,10.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,614.55,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,,,,,,,,,2.0,1.25,2.0,2.0,1.0,1.25,0.75,0.75,0.5,0.25,0.25,0.625,0.875,0.75,0.625,0.75,8.0,8.0,4.0,5.0,0.8,1.0,21.5,19.8,8.75,9.4,8.0,6.2,3.5,3.2,61.0,61.6,9.75,5.4,2.75,3.0,8.75,13.6,0.333,1.4,1.333,3.0,7.0,6.0,PARTIAL,TEAM_LAST_8_ALL_COMPETITIONS
2026-08-25,World,UEFA Champions League,TIER_1,1622626,Sabah FA,Hapoel Beer Sheva,NS,70.51,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,30,20.25,0.0,14.75,0.58,0.0,5.61,-5.1,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,12.11,15.84,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,FULL,FULL,2.0,3.6,MEDIUM,HIGH,FULL,5.6,0.0,0.1,2.0,4.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,479.54,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,,,,,,,,,0.667,1.5,1.0,1.25,2.0,1.625,1.0,0.875,0.0,0.375,1.0,0.5,1.0,0.875,0.333,0.625,3.0,8.0,0.0,2.0,0.0,0.4,,18.0,,8.0,,6.5,,3.5,,81.5,,3.0,,2.5,,8.5,,2.5,,1.5,,3.0,SPARSE,PARTIAL_TEAM_LAST_8_ALL_COMPETITIONS
2026-08-25,World,UEFA Champions League,TIER_1,1610924,Lask Linz,Celtic,NS,69.29,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,OK_FULL_STATS,30,20.25,0.0,18.56,1.14,0.0,0.58,0.53,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,15.59,17.47,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,1.0,1.0,FULL,FULL,2.0,5.6,MEDIUM,HIGH,FULL,7.6,0.0,0.1,2.0,6.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,614.55,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,,,,,,,,,1.5,1.875,2.75,2.25,1.0,1.125,0.75,1.0,0.5,0.375,0.25,0.625,1.0,0.875,0.625,0.625,8.0,8.0,0.0,3.0,0.0,0.6,,22.667,,13.667,,9.0,,5.667,,64.333,,8.0,,4.0,,8.333,,0.333,,0.333,,5.333,SPARSE,TEAM_LAST_8_ALL_COMPETITIONS
2026-08-25,South-Korea,K League 1,TIER_2,1507041,Jeju United FC,Pohang Steelers,NS,67.28,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,1.75,9.95,1.14,0.0,4.58,4.16,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,9.35,7.99,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,104.52,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,5.0,7.0,35.0,31.0,3.0,-6.0,0.0,0.0,1.75,1.625,0.875,0.875,0.625,0.875,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.375,0.0,0.125,8.0,8.0,2.0,1.0,0.4,0.2,8.0,14.0,5.0,8.0,4.0,5.0,2.0,5.0,40.0,43.0,2.0,4.0,4.5,5.0,17.0,6.0,1.0,1.0,1.0,2.0,2.5,5.0,SPARSE,TEAM_LAST_8_ALL_COMPETITIONS
2026-08-25,South-Africa,Premier Soccer League,TIER_3,1600321,Kruger United,Durban City,NS,21.0,NO_DATA_BLOCKED,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,OK_FULL,13,8.0,0.0,0.0,0.0,0.0,0.0,0.0,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-08-25,South-Africa,Premier Soccer League,TIER_3,1600322,Marumo Gallants,TS Galaxy,NS,21.0,NO_DATA_BLOCKED,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,OK_FULL,13,8.0,0.0,0.0,0.0,0.0,0.0,0.0,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-08-25,South-Africa,Premier Soccer League,TIER_3,1600323,Orlando Pirates,Sekhukhune United,NS,21.0,NO_DATA_BLOCKED,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,OK_FULL,13,8.0,0.0,0.0,0.0,0.0,0.0,0.0,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
