target_date,generated_at,cleaner_rank,source_issue_type,severity,fixture_id,home_team,away_team,market_primary,source_file,field_to_clean,current_value,cleaner_action,recommended_command,auto_fix,production_change,guardrail_status
2026-08-25,2026-08-25T00:54:08+01:00,1,PRELOCK_CONFIRMATION_REQUIRED,P2,1547770,Independ. Rivadavia,Fluminense,OVER_1_5,data/processed/governance/vsigma_today_execution_shortlist.csv,lineup_activation_state,INACTIVE,PRELOCK_REBUILD,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-08-25 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,EVIDENCE_CLEANER_PLAN_ONLY_NO_AUTO_CHANGE
2026-08-25,2026-08-25T00:54:08+01:00,2,PRELOCK_CONFIRMATION_REQUIRED,P2,1622620,Dinamo Zagreb,Viking,OVER_2_5,data/processed/governance/vsigma_today_execution_shortlist.csv,lineup_activation_state,INACTIVE,PRELOCK_REBUILD,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-08-25 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,EVIDENCE_CLEANER_PLAN_ONLY_NO_AUTO_CHANGE
2026-08-25,2026-08-25T00:54:08+01:00,3,PRELOCK_CONFIRMATION_REQUIRED,P2,1622621,Fenerbahçe,Lyon,OVER_2_5,data/processed/governance/vsigma_today_execution_shortlist.csv,lineup_activation_state,INACTIVE,PRELOCK_REBUILD,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-08-25 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,EVIDENCE_CLEANER_PLAN_ONLY_NO_AUTO_CHANGE
