target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,fixture_status,downstream_use,scored_candidate_status,fixture_detail_available,predictions_available,odds_available,prediction_winner_name,pred_home_total_pct,pred_away_total_pct,match_winner_home_odd,match_winner_draw_odd,match_winner_away_odd,over_2_5_odd,under_2_5_odd,market_signal_summary,candidate_signal_score,candidate_signal_band,promotion_input_status,promotion_input_reason,promotion_permission,pick_permission,stake_permission,source_guard,auto_apply,production_change
2026-06-05,2026-06-08T14:58:32+01:00,1545727,Binga,US Bougouba,Première Division,Mali,2026-06-05T18:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Binga,59.2,41.0,1.70,2.88,5.00,11.00,1.04,prediction_winner=Binga | pred_total_home_away=59.2/41.0 | 1x2=1.70/2.88/5.00 | ou2.5=11.00/1.04,82,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1499458,Ituzaingó,Real Pilar,Primera B Metropolitana,Argentina,2026-06-05T21:00:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,MISSING_REQUIRED_API_DATA,YES,NO,NO,,,,,,,,,,10,WEAK_SIGNAL,BLOCKED_NOT_SCORING_READY,API-enriched candidate is not scoring-ready pending gates.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1546805,Wanderers,Danubio,Primera División - Apertura,,,,SCORING_ALLOWED_WITH_NORMAL_GATES,MISSING_REQUIRED_API_DATA,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,BLOCKED_NOT_SCORING_READY,API-enriched candidate is not scoring-ready pending gates.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1547734,Sabadell,Real Madrid II,Primera División RFEF - Play Offs,,,,DIAGNOSTIC_ONLY_NO_SCORING,DIAGNOSTIC_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1548196,Plaza Colonia,Sportivo Huracan,Segunda División,,,,SCORING_ALLOWED_WITH_NORMAL_GATES,MISSING_REQUIRED_API_DATA,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,BLOCKED_NOT_SCORING_READY,API-enriched candidate is not scoring-ready pending gates.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1548391,Puerto Cabello II,Zamora FC B,Segunda División,,,,DIAGNOSTIC_ONLY_NO_SCORING,DIAGNOSTIC_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1522031,Preston Lions,Melbourne City II,Victoria NPL,,,,DIAGNOSTIC_ONLY_NO_SCORING,DIAGNOSTIC_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1487716,Tatran Všechovice,Brumov,4. liga - Divizie E,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1548435,Angola,Mauritania,Friendlies,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1544810,Azerbaijan,Malta,Friendlies,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1548433,Benin,Niger,Friendlies,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1546494,Central African Republic,Togo,Friendlies,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1523007,Hungary,Finland,Friendlies,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1543828,Paraguay,Nicaragua,Friendlies,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1465150,Allerheiligen,FSC Hochegger Dächer,Landesliga - Steiermark,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1465146,Bruck an der Mur,Union RB Weinland Gamlit,Landesliga - Steiermark,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1465148,Ilz,Köflach,Landesliga - Steiermark,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1465149,Schladming,Pachern,Landesliga - Steiermark,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1397966,Gurten,Weiz,Regionalliga - Mitte,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1397964,Ried II,SV Lafnitz,Regionalliga - Mitte,,,,DIAGNOSTIC_ONLY_NO_SCORING,DIAGNOSTIC_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1397967,Voitsberg,Wolfsberger AC II,Regionalliga - Mitte,,,,DIAGNOSTIC_ONLY_NO_SCORING,DIAGNOSTIC_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1418145,Oberwart,Krems / Rehberg,Regionalliga - Ost,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1418149,TWL Elektra,SV Horn,Regionalliga - Ost,,,,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T14:58:32+01:00,1548686,Estrella de Berisso,Atletico Pilar,Torneo Promocional Amateur,,,,SCORING_ALLOWED_WITH_NORMAL_GATES,MISSING_REQUIRED_API_DATA,NO,NO,NO,,,,,,,,,,0,WEAK_SIGNAL,BLOCKED_NOT_SCORING_READY,API-enriched candidate is not scoring-ready pending gates.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
