target_date,generated_at,policy_status,api_plan_name,plan_requests_per_day,rows_reviewed,rows_allowed,full_scoring_enrichment_rows,coverage_probe_rows,diagnostic_only_rows,blocked_rows,estimated_call_units,decision_counts,downstream_use_counts,external_calls_allowed,external_calls_executed,next_action,auto_apply,production_change
2026-06-05,2026-06-07T18:51:08+01:00,MAX_COVERAGE_POLICY_READY,API-Football Ultra,75000,35,35,16,14,5,0,165,FULL_ENRICHMENT_ALLOWED_FOR_SCORING=16; COVERAGE_PROBE_ALLOWED_LOW_COVERAGE=14; DIAGNOSTIC_COVERAGE_ALLOWED_LOW_TRUST=5,SCORING_ALLOWED_WITH_NORMAL_GATES=16; COVERAGE_GATE_ONLY=14; DIAGNOSTIC_ONLY_NO_SCORING=5,YES_MAX_COVERAGE_POLICY,NO,Use max-coverage policy for a separate logged API executor. Enrichment can be broad; scoring remains restricted by downstream_use and normal gates.,NO,NO
