target_date,generated_at,fixture_id,home_team,away_team,league,country,queue_priority,risk_label,estimated_call_units,max_coverage_decision,enrichment_mode,downstream_use,external_calls_allowed,external_calls_executed,policy_reason,auto_apply,production_change
2026-06-05,2026-06-08T14:57:34+01:00,1548053,Las Palmas,Malaga,Segunda División,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1548052,Castellón,Almeria,Segunda División,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1514196,HK Kopavogur,Afturelding,1. Deild,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1514197,Njardvik,IR Reykjavik,1. Deild,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1514195,Ægir,Leiknir R.,1. Deild,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1543386,Hvíti riddarinn,Haukar,2. Deild,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1543385,Kormákur / Hvöt,Magni,2. Deild,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1513482,JS Kabylie,CR Belouizdad,Ligue 1,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1513489,JS Saoura,CS Constantine,Ligue 1,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1513484,MC Alger,ASO Chlef,Ligue 1,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1541272,Guarulhos,Paulínia FU,Paulista Série B,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1545727,Binga,US Bougouba,Première Division,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1499458,Ituzaingó,Real Pilar,Primera B Metropolitana,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1546805,Wanderers,Danubio,Primera División - Apertura,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1547734,Sabadell,Real Madrid II,Primera División RFEF - Play Offs,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,DIAGNOSTIC_COVERAGE_ALLOWED_LOW_TRUST,COVERAGE_PROBE_ONLY,DIAGNOSTIC_ONLY_NO_SCORING,YES_MAX_COVERAGE_POLICY,NO,Low-trust youth/reserve/women/B/II/academy/low-tier token detected; API coverage can be collected but cannot feed picks.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1548196,Plaza Colonia,Sportivo Huracan,Segunda División,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,FULL_ENRICHMENT_ALLOWED_FOR_SCORING,FULL_ENRICHMENT_WITH_NORMAL_GATES,SCORING_ALLOWED_WITH_NORMAL_GATES,YES_MAX_COVERAGE_POLICY,NO,P1 trusted fixture with medium risk; API enrichment may feed scoring only after all normal gates pass.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1548391,Puerto Cabello II,Zamora FC B,Segunda División,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,DIAGNOSTIC_COVERAGE_ALLOWED_LOW_TRUST,COVERAGE_PROBE_ONLY,DIAGNOSTIC_ONLY_NO_SCORING,YES_MAX_COVERAGE_POLICY,NO,Low-trust youth/reserve/women/B/II/academy/low-tier token detected; API coverage can be collected but cannot feed picks.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1522031,Preston Lions,Melbourne City II,Victoria NPL,,P1_TRUSTED_MISSING_SCORING,MEDIUM,5,DIAGNOSTIC_COVERAGE_ALLOWED_LOW_TRUST,COVERAGE_PROBE_ONLY,DIAGNOSTIC_ONLY_NO_SCORING,YES_MAX_COVERAGE_POLICY,NO,Low-trust youth/reserve/women/B/II/academy/low-tier token detected; API coverage can be collected but cannot feed picks.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1487716,Tatran Všechovice,Brumov,4. liga - Divizie E,,P2_LOW_COVERAGE_SCORING,HIGH_LOW_COVERAGE,4,COVERAGE_PROBE_ALLOWED_LOW_COVERAGE,COVERAGE_PROBE_ONLY,COVERAGE_GATE_ONLY,YES_MAX_COVERAGE_POLICY,NO,P2 low-coverage fixture; use API to test data availability before any future scoring route.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1548435,Angola,Mauritania,Friendlies,,P2_LOW_COVERAGE_SCORING,HIGH_LOW_COVERAGE,5,COVERAGE_PROBE_ALLOWED_LOW_COVERAGE,COVERAGE_PROBE_ONLY,COVERAGE_GATE_ONLY,YES_MAX_COVERAGE_POLICY,NO,P2 low-coverage fixture; use API to test data availability before any future scoring route.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1544810,Azerbaijan,Malta,Friendlies,,P2_LOW_COVERAGE_SCORING,HIGH_LOW_COVERAGE,5,COVERAGE_PROBE_ALLOWED_LOW_COVERAGE,COVERAGE_PROBE_ONLY,COVERAGE_GATE_ONLY,YES_MAX_COVERAGE_POLICY,NO,P2 low-coverage fixture; use API to test data availability before any future scoring route.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1548433,Benin,Niger,Friendlies,,P2_LOW_COVERAGE_SCORING,HIGH_LOW_COVERAGE,5,COVERAGE_PROBE_ALLOWED_LOW_COVERAGE,COVERAGE_PROBE_ONLY,COVERAGE_GATE_ONLY,YES_MAX_COVERAGE_POLICY,NO,P2 low-coverage fixture; use API to test data availability before any future scoring route.,NO,NO
2026-06-05,2026-06-08T14:57:34+01:00,1546494,Central African Republic,Togo,Friendlies,,P2_LOW_COVERAGE_SCORING,HIGH_LOW_COVERAGE,5,COVERAGE_PROBE_ALLOWED_LOW_COVERAGE,COVERAGE_PROBE_ONLY,COVERAGE_GATE_ONLY,YES_MAX_COVERAGE_POLICY,NO,P2 low-coverage fixture; use API to test data availability before any future scoring route.,NO,NO
