target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-06-05,2026-06-08T15:23:02+01:00,LOCAL_RAW_CANDIDATES_FOUND,1477,68,212,"Review accepted rows, then feed normal scoring gates.",NO,NO
