target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,fixture_status,candidate_signal_score,candidate_signal_band,market_signal_summary,promotion_input_status,promotion_permission,adapter_status,adapter_reason,allowed_downstream_use,promotion_candidate_type,pick_permission,stake_permission,source_guard,auto_apply,production_change
2026-06-05,2026-06-08T20:18:47+01:00,1541272,Guarulhos,Paulínia FU,Paulista Série B,Brazil,2026-06-05T18:00:00+00:00,FT,70,MEDIUM_SIGNAL_REVIEW,prediction_winner=Guarulhos | pred_total_home_away=66.3/33.7,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,API_ENRICHED_PROMOTION_REVIEW_READY,API-enriched candidate may be reviewed by normal scoring/promotion gates; no pick permission.,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1545727,Binga,US Bougouba,Première Division,Mali,2026-06-05T18:30:00+00:00,FT,82,HIGH_SIGNAL_REVIEW,prediction_winner=Binga | pred_total_home_away=59.2/41.0 | 1x2=1.70/2.88/5.00 | ou2.5=11.00/1.04,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,API_ENRICHED_PROMOTION_REVIEW_READY,API-enriched candidate may be reviewed by normal scoring/promotion gates; no pick permission.,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1499458,Ituzaingó,Real Pilar,Primera B Metropolitana,Argentina,2026-06-05T21:00:00+00:00,FT,73,MEDIUM_SIGNAL_REVIEW,prediction_winner=Real Pilar | pred_total_home_away=44.0/56.0 | 1x2=3.55/3.00/2.05 | ou2.5=2.60/1.45,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,API_ENRICHED_PROMOTION_REVIEW_READY,API-enriched candidate may be reviewed by normal scoring/promotion gates; no pick permission.,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1546805,Wanderers,Danubio,Primera División - Apertura,Uruguay,2026-06-05T22:00:00+00:00,FT,99,HIGH_SIGNAL_REVIEW,prediction_winner=Wanderers | pred_total_home_away=64.7/35.3 | 1x2=2.25/3.00/3.20 | ou2.5=2.35/1.55,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,API_ENRICHED_PROMOTION_REVIEW_READY,API-enriched candidate may be reviewed by normal scoring/promotion gates; no pick permission.,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1547734,Sabadell,Real Madrid II,Primera División RFEF - Play Offs,Spain,2026-06-05T19:00:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1548196,Plaza Colonia,Sportivo Huracan,Segunda División,Uruguay,2026-06-05T22:00:00+00:00,FT,84,HIGH_SIGNAL_REVIEW,prediction_winner=Plaza Colonia | pred_total_home_away=59.8/40.3 | 1x2=1.95/3.20/3.60 | ou2.5=2.20/1.62,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,API_ENRICHED_PROMOTION_REVIEW_READY,API-enriched candidate may be reviewed by normal scoring/promotion gates; no pick permission.,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1548391,Puerto Cabello II,Zamora FC B,Segunda División,Venezuela,2026-06-05T19:30:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1522031,Preston Lions,Melbourne City II,Victoria NPL,Australia,2026-06-05T10:30:00+00:00,PST,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1487716,Tatran Všechovice,Brumov,4. liga - Divizie E,Czech-Republic,2026-06-05T16:00:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1548435,Angola,Mauritania,Friendlies,World,2026-06-05T19:00:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1544810,Azerbaijan,Malta,Friendlies,World,2026-06-05T18:00:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1548433,Benin,Niger,Friendlies,World,2026-06-05T18:00:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1546494,Central African Republic,Togo,Friendlies,World,2026-06-05T18:00:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1523007,Hungary,Finland,Friendlies,World,2026-06-05T17:45:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1543828,Paraguay,Nicaragua,Friendlies,World,2026-06-05T22:15:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1465150,Allerheiligen,FSC Hochegger Dächer,Landesliga - Steiermark,Austria,2026-06-05T17:00:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1465146,Bruck an der Mur,Union RB Weinland Gamlit,Landesliga - Steiermark,Austria,2026-06-05T17:00:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1465148,Ilz,Köflach,Landesliga - Steiermark,Austria,2026-06-05T17:00:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1465149,Schladming,Pachern,Landesliga - Steiermark,Austria,2026-06-05T17:00:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1397966,Gurten,Weiz,Regionalliga - Mitte,Austria,2026-06-05T16:30:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1397964,Ried II,SV Lafnitz,Regionalliga - Mitte,Austria,2026-06-05T16:30:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1397967,Voitsberg,Wolfsberger AC II,Regionalliga - Mitte,Austria,2026-06-05T17:00:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1418145,Oberwart,Krems / Rehberg,Regionalliga - Ost,Austria,2026-06-05T17:30:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1418149,TWL Elektra,SV Horn,Regionalliga - Ost,Austria,2026-06-05T17:30:00+00:00,FT,10,WEAK_SIGNAL,,COVERAGE_ONLY_NO_PROMOTION,NO_PROMOTION_PERMISSION,ADAPTER_BLOCKED_NOT_READY,Promotion input is not ready for review-only adapter.,NO_DOWNSTREAM_USE,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
2026-06-05,2026-06-08T20:18:47+01:00,1548686,Estrella de Berisso,Atletico Pilar,Torneo Promocional Amateur,Argentina,2026-06-05T18:30:00+00:00,FT,70,MEDIUM_SIGNAL_REVIEW,prediction_winner=Estrella de Berisso | pred_total_home_away=66.0/34.0,PROMOTION_INPUT_READY_REVIEW_ONLY,REVIEW_ONLY_PROMOTION_INPUT,API_ENRICHED_PROMOTION_REVIEW_READY,API-enriched candidate may be reviewed by normal scoring/promotion gates; no pick permission.,SCORING_REVIEW_ONLY_WITH_NORMAL_GATES,API_ENRICHED_REVIEW_ONLY,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_GATE_ADAPTER_V1_NO_AUTO_APPLY,NO,NO
