target_date,generated_at,rows_reviewed,missing_scored_rows,no_data_blocked_rows,not_trusted_rows,promoted_rows,gap_status_counts,next_action,auto_apply,production_change
2026-06-05,2026-06-07T13:24:44+01:00,68,35,0,33,0,MISSING_SCORED_ROW=35; NOT_TRUSTED_SKIPPED=33,Repair scoring/enrichment for trusted raw candidates; no market discussion until rows are scored and non-blocked.,NO,NO
