summary_scope,final_execution_bucket,production_governance_status,final_recommendation,execution_verdict,production_governance_best_evidence_tier,rows_total,base_actionable_rows,final_actionable_rows,bet_rows,lean_play_rows,avg_selection_score,avg_primary_edge,avg_production_governance_rule_count,avg_production_governance_premium_rule_count,avg_production_governance_standard_rule_count,avg_production_governance_generic_rule_count
overall,,,,,,32,0,0,0,0,91.7406,,0.0,0.0,0.0,0.0
by_final_execution_bucket,WATCH,,,,,32,0,0,0,0,91.7406,,0.0,0.0,0.0,0.0
by_bucket_and_governance_status,WATCH,NON_ACTIONABLE_NO_PROMOTED_RULE_MATCH,,,,32,0,0,0,0,91.7406,,0.0,0.0,0.0,0.0
by_bucket_and_final_recommendation,WATCH,,MODEL_ONLY,,,32,0,0,0,0,91.7406,,0.0,0.0,0.0,0.0
by_bucket_and_execution_verdict,WATCH,,,CORE_SHORTLIST,,3,0,0,0,0,100.0133,,0.0,0.0,0.0,0.0
by_bucket_and_execution_verdict,WATCH,,,TOP_CORE,,2,0,0,0,0,100.875,,0.0,0.0,0.0,0.0
by_bucket_and_execution_verdict,WATCH,,,WATCH,,27,0,0,0,0,90.1448,,0.0,0.0,0.0,0.0
by_bucket_and_best_evidence_tier,WATCH,,,,,32,0,0,0,0,91.7406,,0.0,0.0,0.0,0.0
