target_date,generated_at,fixtures_reviewed,search_provider,urls_discovered,rows_extracted,status_counts,source_counts,auto_apply,production_change
2026-06-30,2026-06-30T20:14:27+01:00,1,SERPAPI_SEARCH_FAILED;SERPAPI;SERPAPI_ERROR,2,0,FETCH_FAILED=2,whoscored=2,NO,NO
