date,result,provider,fixtures_returned,fixture_id,status_short,home_team,away_team,score_fulltime_home,score_fulltime_away
2026-04-24,OK,API-SPORTS_DIRECT,441.0,,,,,,
2026-04-24T11:00:00+01:00,MATCHED,,,1504759.0,FT,FC Tokyo,Mito Hollyhock,5.0,2.0
2026-04-24T11:00:00+01:00,MATCHED,,,1504760.0,FT,Kashiwa Reysol,Kashima,0.0,1.0
2026-04-24T17:30:00+01:00,MATCHED,,,1388886.0,FT,Fortuna Düsseldorf,Dynamo Dresden,3.0,1.0
2026-04-24T17:30:00+01:00,MATCHED,,,1388888.0,FT,1. FC Kaiserslautern,Eintracht Braunschweig,0.0,2.0
2026-04-24T18:00:00+01:00,MATCHED,,,1394704.0,FT,Başakşehir,Kasımpaşa,4.0,0.0
2026-04-24T18:00:00+01:00,MATCHED,,,1419947.0,FT,Monza,Modena,1.0,0.0
2026-04-24T18:30:00+01:00,MATCHED,,,1531275.0,FT,FC BW Linz,SCR Altach,3.0,0.0
2026-04-24T19:00:00+01:00,MATCHED,,,1382284.0,FT,Cambuur,Vitesse,2.0,1.0
2026-04-24T19:00:00+01:00,MATCHED,,,1382285.0,FT,Den Bosch,ADO Den Haag,1.0,3.0
2026-04-24T19:00:00+01:00,MATCHED,,,1382286.0,FT,Dordrecht,Willem II,1.0,2.0
2026-04-24T19:00:00+01:00,MATCHED,,,1382287.0,FT,FC Eindhoven,Helmond Sport,1.0,0.0
2026-04-24T19:00:00+01:00,MATCHED,,,1382288.0,FT,Emmen,De Graafschap,1.0,0.0
2026-04-24T19:00:00+01:00,MATCHED,,,1382289.0,FT,Jong Ajax,Jong Utrecht,0.0,2.0
2026-04-24T19:00:00+01:00,MATCHED,,,1382290.0,FT,Jong AZ,Roda,2.0,0.0
2026-04-24T19:00:00+01:00,MATCHED,,,1382291.0,FT,MVV,FC OSS,0.0,2.0
2026-04-24T19:00:00+01:00,MATCHED,,,1382292.0,FT,VVV Venlo,Almere City FC,3.0,1.0
2026-04-24T19:00:00+01:00,MATCHED,,,1382293.0,FT,Waalwijk,Jong PSV U21,4.0,1.0
2026-04-24T19:00:00+01:00,MATCHED,,,1389389.0,FT,Laval,Rodez,0.0,0.0
2026-04-24T19:00:00+01:00,MATCHED,,,1389390.0,FT,Annecy,PAU,5.0,1.0
2026-04-24T19:00:00+01:00,MATCHED,,,1389391.0,FT,Clermont Foot,Bastia,1.0,1.0
2026-04-24T19:00:00+01:00,MATCHED,,,1389392.0,FT,RED Star FC 93,Guingamp,3.0,2.0
2026-04-24T19:00:00+01:00,MATCHED,,,1389396.0,FT,Amiens,Montpellier,0.0,2.0
2026-04-24T19:30:00+01:00,MATCHED,,,1388584.0,FT,RB Leipzig,Union Berlin,3.0,1.0
2026-04-24T19:30:00+01:00,MATCHED,,,1392170.0,FT,Albacete,Eibar,0.0,3.0
2026-04-24T19:45:00+01:00,MATCHED,,,1378200.0,FT,Napoli,Cremonese,4.0,0.0
2026-04-24T19:45:00+01:00,MATCHED,,,1387969.0,FT,Stade Brestois 29,Lens,3.0,3.0
2026-04-24T19:45:00+01:00,MATCHED,,,1536972.0,FT,Cercle Brugge,Dender,2.0,1.0
2026-04-24T20:00:00+01:00,MATCHED,,,1379306.0,FT,Sunderland,Nottingham Forest,0.0,5.0
2026-04-24T20:00:00+01:00,MATCHED,,,1387080.0,FT,Leicester,Millwall,1.0,1.0
2026-04-24T20:00:00+01:00,MATCHED,,,1391131.0,FT,Real Betis,Real Madrid,1.0,1.0
2026-04-24T20:00:00+01:00,MATCHED,,,1419945.0,FT,Avellino,Bari,2.0,0.0
2026-04-24T20:15:00+01:00,MATCHED,,,1396508.0,FT,Alverca,Arouca,2.0,1.0
