target_date,generated_at,fixture_id,home_team,away_team,team_side,source_name,probable_players_count,official_players_count,matched_players_count,accuracy_11,lineup_accuracy_grade,matched_players,missing_players,wrong_players,evaluation_status,source_url,source_guard,auto_apply,production_change
2026-05-29,2026-05-30T08:09:04+01:00,1545409,Nice,Saint Etienne,home,sportsmole,10,11,0,0.000,D,,a mendy;d coulibaly;dante;e wahi;j clauss;k peprah;m bard;m cho;m sanson;t louchet;y diouf,appiah;bernauer;boakye;davitashvili;gadegbeku;kante;larsonneur;le cardinal;moueffek;pedro,EVALUATED,https://www.sportsmole.co.uk/football/preview/nice-vs-st-etienne-prediction-team-news-lineups_598257.html,probable=data/processed/today/2026-05-29/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-29/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv; official=data/processed/today/2026-05-29/vsigma_official_lineup_sources.csv;data/processed/governance/vsigma_official_lineup_sources.csv;data/processed/today/2026-05-29/official_lineup_sources.csv;data/processed/governance/official_lineup_sources.csv; match_official=NO_MATCH_OFFICIAL_PLAYER_COLUMNS,NO,NO
2026-05-29,2026-05-30T08:09:04+01:00,1545409,Nice,Saint Etienne,home,sportsmole,10,11,1,0.091,D,dante,a mendy;d coulibaly;e wahi;j clauss;k peprah;m bard;m cho;m sanson;t louchet;y diouf,bah;bard;boudaoui;carlos;cho;clauss;coulibaly;diouf;mendy,EVALUATED,https://www.sportsmole.co.uk/football/saint-etienne/preview/st-etienne-vs-nice-prediction-team-news-lineups_598111.html,probable=data/processed/today/2026-05-29/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-29/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv; official=data/processed/today/2026-05-29/vsigma_official_lineup_sources.csv;data/processed/governance/vsigma_official_lineup_sources.csv;data/processed/today/2026-05-29/official_lineup_sources.csv;data/processed/governance/official_lineup_sources.csv; match_official=NO_MATCH_OFFICIAL_PLAYER_COLUMNS,NO,NO
2026-05-29,2026-05-30T08:09:04+01:00,1545409,Nice,Saint Etienne,home,sportsmole,10,11,1,0.091,D,dante,a mendy;d coulibaly;e wahi;j clauss;k peprah;m bard;m cho;m sanson;t louchet;y diouf,atal;bard;benitez;delort;kluivert;rosario;stengs;thuram;todibo,EVALUATED,https://www.sportsmole.co.uk/football/saint-etienne/preview/st-etienne-vs-nice-prediction-team-news-lineups_465021.html,probable=data/processed/today/2026-05-29/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-29/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv; official=data/processed/today/2026-05-29/vsigma_official_lineup_sources.csv;data/processed/governance/vsigma_official_lineup_sources.csv;data/processed/today/2026-05-29/official_lineup_sources.csv;data/processed/governance/official_lineup_sources.csv; match_official=NO_MATCH_OFFICIAL_PLAYER_COLUMNS,NO,NO
2026-05-29,2026-05-30T08:09:04+01:00,1545409,Nice,Saint Etienne,home,sportsmole,11,11,0,0.000,D,,a mendy;d coulibaly;dante;e wahi;j clauss;k peprah;m bard;m cho;m sanson;t louchet;y diouf,abdelhamid;amougou;appiah;batubinsika;cafaro;cornud;davitashvili;ekwah;larsonneur;moueffek;suggesting the hosts will win this one,EVALUATED,https://www.sportsmole.co.uk/football/nice/preview/nice-vs-st-etienne-prediction-team-news-lineups_553208.html,probable=data/processed/today/2026-05-29/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-29/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv; official=data/processed/today/2026-05-29/vsigma_official_lineup_sources.csv;data/processed/governance/vsigma_official_lineup_sources.csv;data/processed/today/2026-05-29/official_lineup_sources.csv;data/processed/governance/official_lineup_sources.csv; match_official=NO_MATCH_OFFICIAL_PLAYER_COLUMNS,NO,NO
2026-05-29,2026-05-30T08:09:04+01:00,1545409,Nice,Saint Etienne,home,sportsmole,10,11,0,0.000,D,,a mendy;d coulibaly;dante;e wahi;j clauss;k peprah;m bard;m cho;m sanson;t louchet;y diouf,aouchiche;bouanga;kolodziejczak;moulin;neyou;nordin;sissoko;sow;trauco;youssouf,EVALUATED,https://www.sportsmole.co.uk/football/nice/preview/nice-vs-st-etienne-prediction-team-news-lineups_432601.html,probable=data/processed/today/2026-05-29/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-29/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv; official=data/processed/today/2026-05-29/vsigma_official_lineup_sources.csv;data/processed/governance/vsigma_official_lineup_sources.csv;data/processed/today/2026-05-29/official_lineup_sources.csv;data/processed/governance/official_lineup_sources.csv; match_official=NO_MATCH_OFFICIAL_PLAYER_COLUMNS,NO,NO
