rows_processed,avg_home_matches_used,avg_away_matches_used,full_rows,partial_rows,sparse_rows,none_rows,stats_fixture_requests,api_calls_made,cache_hits,api_errors,plan_limit_errors,generated_at_utc
13,4.769,4.846,8,5,0,0,130,102,28,0,0,2026-05-28T23:04:41.529923+00:00
