target_date,generated_at,final_rank,fixture_id,league,home_team,away_team,market_primary,base_final_recommendation,base_execution_verdict,base_execution_score,base_primary_edge,base_model_prob,context_gate_decision,objective_override_status,context_objective_edge,objective_availability_decision,lineup_status,availability_status,pick_failure_mode,adjusted_final_status,adjusted_reason,recommended_action,stake_band,auto_apply,production_change,guardrail_status
2026-05-29,2026-05-29T19:33:38+01:00,1,1545409,Ligue 1,Nice,Saint Etienne,OVER_1_5,BET,TOP_CORE,113.52052631578945,0.1306052631578946,0.7885,TABLE_PROXY_TEMPO,PROXY_ONLY,TEMPO,SHADOW_RISK_REVIEW,LINEUPS_NOT_CONFIRMED,AVAILABILITY_ELEVATED_BOTH,LOW_CONVERSION,SHADOW_RISK_ONLY,shadow risk: low-conversion pattern,Only execute with stronger live/prelock confirmation,LOW_OR_SYMBOLIC,NO,NO,DATED_UPSTREAM_ONLY_CONTEXT_ADJUSTED_REPORT
