ledger_id,target_date,generated_at,fixture_id,league,home_team,away_team,market_primary,candidate_present,official_action,executable_now,final_block_reason,retry_allowed,next_retry_time,execution_family_status,decision_source,competition_calibrated_prob,accuracy_confidence_score,accuracy_primary_risk,resolver_run_id,cloud_summary_status,is_actionable,is_non_actionable,is_expired,is_waiting,is_blocked,is_technical_review
2026-05-29::1535314::OVER_1_5::NO_BET,2026-05-29,2026-05-29T00:52:28+01:00,1535314.0,CONMEBOL Libertadores,Boca Juniors,U. Catolica,OVER_1_5,YES,NO_BET,NO,ODDS_NOT_AVAILABLE;LINEUPS_NOT_AVAILABLE;AVAILABILITY_NOT_AVAILABLE,NO,,DATA_GAP_BLOCKED,vsigma_today_competition_top.csv,0.81316,151.9,FAILURE_MODE_LOW_CONVERSION,2026-05-29-20260528T230548Z,DATA_GAP_BLOCKED,NO,YES,NO,NO,YES,NO
2026-05-29::1535218::OVER_1_5::NO_BET,2026-05-29,2026-05-29T00:52:28+01:00,1535218.0,CONMEBOL Sudamericana,America de Cali,Macara,OVER_1_5,YES,NO_BET,NO,ODDS_NOT_AVAILABLE;LINEUPS_NOT_AVAILABLE;AVAILABILITY_NOT_AVAILABLE,NO,,DATA_GAP_BLOCKED,vsigma_today_competition_top.csv,0.799,113.812,FAILURE_MODE_LOW_CONVERSION,2026-05-29-20260528T230548Z,DATA_GAP_BLOCKED,NO,YES,NO,NO,YES,NO
