target_date,generated_at,route_rank,source_cleaner_rank,source_issue_type,severity,fixture_id,home_team,away_team,market_primary,cleaner_action,route_decision,route_reason,gate_status,earliest_safe_phase,recommended_command,auto_run,production_change,guardrail_status
2026-05-29,2026-05-29T12:58:34+01:00,1,1,PRELOCK_CONFIRMATION_REQUIRED,P2,1535218,America de Cali,Macara,OVER_1_5,PRELOCK_REBUILD,RUN_PRELOCK_NOW,Fixture is inside the configured PRELOCK window or close enough for confirmation.,TIME_GATE_OPEN,prelock,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-29 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
2026-05-29,2026-05-29T12:58:34+01:00,2,2,PRELOCK_CONFIRMATION_REQUIRED,P2,1535314,Boca Juniors,U. Catolica,OVER_1_5,PRELOCK_REBUILD,RUN_PRELOCK_NOW,Fixture is inside the configured PRELOCK window or close enough for confirmation.,TIME_GATE_OPEN,prelock,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-29 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
2026-05-29,2026-05-29T12:58:34+01:00,3,3,PRELOCK_CONFIRMATION_REQUIRED,P2,1545797,Monza,Catanzaro,OVER_2_5,PRELOCK_REBUILD,PRELOCK_CONTEXT_MISSING,No daily_run_plan row found for this fixture; operator must inspect timing before execution.,MANUAL_TIMING_REVIEW,prelock_context_review,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-29 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
