target_date,fixture_id,league,country,home_team,away_team,team_side,source_name,source_url,probable_xi,notes
2026-06-09,1548054,Segunda División,Spain,Almeria,Castellón,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1548054,Segunda División,Spain,Almeria,Castellón,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1548054,Segunda División,Spain,Almeria,Castellón,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1548054,Segunda División,Spain,Almeria,Castellón,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1548054,Segunda División,Spain,Almeria,Castellón,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1548054,Segunda División,Spain,Almeria,Castellón,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1548054,Segunda División,Spain,Almeria,Castellón,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1548054,Segunda División,Spain,Almeria,Castellón,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1548054,Segunda División,Spain,Almeria,Castellón,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1548054,Segunda División,Spain,Almeria,Castellón,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520715,Serie B,Brazil,Nautico Recife,Fortaleza EC,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520715,Serie B,Brazil,Nautico Recife,Fortaleza EC,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520715,Serie B,Brazil,Nautico Recife,Fortaleza EC,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520715,Serie B,Brazil,Nautico Recife,Fortaleza EC,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520715,Serie B,Brazil,Nautico Recife,Fortaleza EC,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520715,Serie B,Brazil,Nautico Recife,Fortaleza EC,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520715,Serie B,Brazil,Nautico Recife,Fortaleza EC,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520715,Serie B,Brazil,Nautico Recife,Fortaleza EC,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520715,Serie B,Brazil,Nautico Recife,Fortaleza EC,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520715,Serie B,Brazil,Nautico Recife,Fortaleza EC,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520717,Serie B,Brazil,Ponte Preta,Cuiaba,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520717,Serie B,Brazil,Ponte Preta,Cuiaba,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520717,Serie B,Brazil,Ponte Preta,Cuiaba,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520717,Serie B,Brazil,Ponte Preta,Cuiaba,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520717,Serie B,Brazil,Ponte Preta,Cuiaba,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520717,Serie B,Brazil,Ponte Preta,Cuiaba,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520717,Serie B,Brazil,Ponte Preta,Cuiaba,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520717,Serie B,Brazil,Ponte Preta,Cuiaba,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520717,Serie B,Brazil,Ponte Preta,Cuiaba,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-09,1520717,Serie B,Brazil,Ponte Preta,Cuiaba,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
