ledger_id,target_date,generated_at,fixture_id,league,home_team,away_team,market_primary,candidate_present,official_action,executable_now,final_block_reason,retry_allowed,next_retry_time,execution_family_status,decision_source,competition_calibrated_prob,accuracy_confidence_score,accuracy_primary_risk,resolver_run_id,cloud_summary_status,is_actionable,is_non_actionable,is_expired,is_waiting,is_blocked,is_technical_review
2026-06-09::1548054::OVER_2_5::WAIT,2026-06-09,2026-06-09T11:45:53+01:00,1548054.0,Segunda División,Almeria,Castellón,OVER_2_5,YES,WAIT,NO,OUTSIDE_PRELOCK_WINDOW,YES,2026-06-09T19:00+01:00,WAITING_FOR_WINDOW,vsigma_today_competition_top.csv,0.911425,149.544,FAILURE_MODE_LOW_CONVERSION,2026-06-09-20260609T104545Z,WAITING_FOR_WINDOW,NO,YES,NO,YES,NO,NO
