target_date,generated_at,fixture_id,league,country,home_team,away_team,fixture_datetime_utc,promotion_status,promotion_reason,source_path,allowed_downstream_use,auto_apply,production_change
2026-06-09,2026-06-10T01:00:42+01:00,1548300,Suomen Cup,Finland,Honka,HJK Helsinki,2026-06-09T16:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1497593,Superettan,Sweden,IK brage,Ljungskile SK,2026-06-09T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1497596,Superettan,Sweden,Oddevold,IFK Norrkoping,2026-06-09T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1497598,Superettan,Sweden,Osters IF,IFK Varnamo,2026-06-09T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1497599,Superettan,Sweden,Sandviken,Falkenbergs FF,2026-06-09T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1497595,Superettan,Sweden,United Nordic,Ostersunds FK,2026-06-09T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1545631,Svenska Cupen,Sweden,Konyaspor,AFC Eskilstuna,2026-06-09T18:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1545632,Svenska Cupen,Sweden,Räppe,Hässleholms IF,2026-06-09T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1545663,Svenska Cupen,Sweden,Sturehov W,FBK Karlstad,2026-06-09T18:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1545633,Svenska Cupen,Sweden,Vendelsö,Haninge,2026-06-09T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1524818,USL League Two,USA,Cleveland Force,Akron City,2026-06-09T23:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1532152,USL W League,USA,Chattanooga Red Wolves W,Birmingham Legion W,2026-06-09T23:30:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1532149,USL W League,USA,Steel City W,Cleveland Force W,2026-06-09T23:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1504241,Ykkösliiga,Finland,SJK Akatemia,JIPPO,2026-06-09T17:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1547220,ASEAN Championship U19,World,Australia U19,Cambodia U19,2026-06-09T14:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1543891,Brasileiro U17,Brazil,Atletico GO U17,Bahia U17,2026-06-09T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1543892,Brasileiro U17,Brazil,Atlético Mineiro U17,Cruzeiro U17,2026-06-09T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1543893,Brasileiro U17,Brazil,Corinthians U17,Gremio U17,2026-06-09T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1543896,Brasileiro U17,Brazil,Juventude U17,America MG U17,2026-06-09T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1543898,Brasileiro U17,Brazil,Sao Paulo U17,Flamengo RJ U17,2026-06-09T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1543899,Brasileiro U17,Brazil,Vasco U17,Athletico PR U17,2026-06-09T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1543900,Brasileiro U17,Brazil,Vitoria U17,Botafogo U17,2026-06-09T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1526166,Brasileiro U20 A,Brazil,Flamengo U20,Athletico PR U20,2026-06-09T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1550830,Friendlies,World,Algeria U23,Mauritania U23,2026-06-09T18:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1543831,Friendlies,World,Angola,Central African Republic,2026-06-09T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1537651,Friendlies,World,Armenia,Moldova,2026-06-09T16:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1544813,Friendlies,World,Azerbaijan,San Marino,2026-06-09T19:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1546841,Friendlies,World,Azerbaijan U21,Kyrgyz Republic U20,2026-06-09T15:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1544364,Friendlies,World,Belarus,Burkina Faso,2026-06-09T17:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1544363,Friendlies,World,Cambodia,Hong Kong,2026-06-09T13:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1546502,Friendlies,World,China,Thailand,2026-06-09T12:35:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1546840,Friendlies,World,China PR U23,Tajikistan U23,2026-06-09T12:35:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1544367,Friendlies,World,Congo DR,Chile,2026-06-09T17:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1550831,Friendlies,World,Egypt U19,Russia U19,2026-06-09T18:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1545704,Friendlies,World,Ethiopia,Malawi,2026-06-09T16:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1525493,Friendlies,World,Hungary,Kazakhstan,2026-06-09T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1546507,Friendlies,World,Indonesia,Mozambique,2026-06-09T14:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1546508,Friendlies,World,Kyrgyzstan,Palestine,2026-06-09T15:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1548457,Friendlies,World,Liberia,Sierra Leone,2026-06-09T19:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1545274,Friendlies,World,Moldova U21,Georgia U21,2026-06-09T17:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1545703,Friendlies,World,Philippines,Myanmar,2026-06-09T12:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1548456,Friendlies,World,Republic of Ireland U21,Qatar U23,2026-06-09T15:45:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1543832,Friendlies,World,Russia,Trinidad and Tobago,2026-06-09T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1550829,Friendlies,World,Russia U21,Iraq U23,2026-06-09T15:30:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1546842,Friendlies,World,Tajikistan,India,2026-06-09T16:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-09,2026-06-10T01:00:42+01:00,1546503,Friendlies,World,Thailand U23,UAE U23,2026-06-09T11:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
