target_date,generated_at,rows_processed,eligible_fixtures,api_calls_made,cache_hits,lineup_rows_written,full_lineup_rows,no_lineup_rows,api_errors,key_status,api_status_counts,auto_apply,production_change
2026-06-09,2026-06-10T00:01:12+01:00,3,3,2,1,38,38,0,0,API_SPORTS,OK=2,NO,NO
