target_date,generated_at,fixture_id,league,country,home_team,away_team,fixture_datetime_utc,source_path,raw_trust_status,trust_reason,allowed_downstream_use,auto_apply,production_change
2026-07-13,2026-07-13T23:26:47+01:00,1506994,K League 1,South-Korea,Ulsan Hyundai FC,Jeonbuk Motors,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1506993,K League 1,South-Korea,Gwangju FC,Pohang Steelers,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1494202,Allsvenskan,Sweden,Djurgardens IF,Halmstad,2026-07-13T18:00:00+01:00,data/processed/governance/vsigma_promoted_raw_fixture_candidates.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1520760,Serie B,Brazil,America Mineiro,Londrina,2026-07-13T23:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1526890,Serie C,Brazil,AO Itabaiana,Brusque,2026-07-13T23:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1514230,1. Deild,Iceland,Vestri,Fylkir,2026-07-13T21:15:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1582690,Division Intermedia,Paraguay,Deportivo Capiata,Atlético Tembetary,2026-07-13T23:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1582689,Division Intermedia,Paraguay,Independiente F.b.c.,Tacuary,2026-07-13T21:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1519596,Esiliiga A,Estonia,Maardu,Tartu Welco,2026-07-13T17:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1563066,First League,Russia,Arsenal Tula,Tekstilshchik,2026-07-13T17:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1563067,First League,Russia,Chelyabinsk,Ska-khabarovsk,2026-07-13T15:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1563074,First League,Russia,Ural,Torpedo Moskva,2026-07-13T15:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1541525,Kakkonen - Lohko B,Finland,Honka,HJS Akatemia,2026-07-13T16:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1583715,Premier League,Lebanon,Reyady Abaseya,Racing,2026-07-13T14:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1500180,Primera C,Argentina,Claypole,Leones de Rosario,2026-07-13T19:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1499986,Primera C,Argentina,Fénix,Sportivo Barracas,2026-07-13T19:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1576794,Primera División - Apertura,Uruguay,Cerro Largo,Defensor Sporting,2026-07-13T23:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1584329,Segunda División,Uruguay,La Luz,Tacuarembo,2026-07-13T19:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1584330,Segunda División,Uruguay,Paysandu,Fenix,2026-07-13T23:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1530452,Torneo Federal A,Argentina,9 de Julio Rafaela,Defensores de Belgrano VR,2026-07-13T22:30:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1508807,Úrvalsdeild,Iceland,Breidablik,Keflavik,2026-07-13T20:15:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1583651,Friendlies,World,Vietnam,Gangwon FC,2026-07-13T09:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
2026-07-13,2026-07-13T23:26:47+01:00,1554928,Friendlies Clubs,World,Gloggnitz,SC Wiener Neustadt,2026-07-13T18:00:00+01:00,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,TRUSTED_RAW_SOURCE,source is not rejected and competition is not low-trust by token gate,SCORING_ALLOWED_WITH_NORMAL_GATES,NO,NO
