target_date,generated_at,executor_status,policy_rows_reviewed,rows_selected,rows_executed,rows_dry_run,rows_success_any,rows_failed_all,scoring_allowed_rows,coverage_probe_rows,diagnostic_only_rows,endpoint_success_counts,endpoint_failure_counts,external_calls_allowed,external_calls_executed,auto_apply,production_change
2026-07-13,2026-07-13T11:39:02+01:00,EXECUTION_COMPLETE,2,2,2,0,2,0,2,0,0,fixture_detail=2; events=2; lineups=2; predictions=2; odds=2,statistics=2,YES_MAX_COVERAGE_POLICY,YES_LOGGED_EXECUTION,NO,NO
