date,result,provider,fixtures_returned,fixture_id,status_short,home_team,away_team,score_fulltime_home,score_fulltime_away
2026-05-19,OK,API-SPORTS_DIRECT,124.0,,,,,,
2026-05-19T17:30:00+01:00,MATCHED,,,1545407.0,NS,Ried,Wolfsberger AC,,
2026-05-19T19:00:00+01:00,MATCHED,,,1544951.0,NS,Monza,Juve Stabia,,
2026-05-19T19:30:00+01:00,MATCHED,,,1379331.0,NS,Bournemouth,Manchester City,,
2026-05-19T19:30:00+01:00,MATCHED,,,1536960.0,NS,KVC Westerlo,Standard Liege,,
2026-05-19T19:30:00+01:00,MATCHED,,,1536961.0,NS,Genk,Antwerp,,
2026-05-19T19:30:00+01:00,MATCHED,,,1536962.0,NS,Charleroi,OH Leuven,,
2026-05-19T19:30:00+01:00,MATCHED,,,1545224.0,NS,Rouen,Laval,,
2026-05-19T20:15:00+01:00,MATCHED,,,1379333.0,NS,Chelsea,Tottenham,,
2026-05-19T23:00:00+01:00,MATCHED,,,1535202.0,NS,A. Italiano,Barracas Central,,
2026-05-19T23:00:00+01:00,MATCHED,,,1535211.0,NS,Atletico Torque,Deportivo Riestra,,
2026-05-19T23:00:00+01:00,MATCHED,,,1535300.0,NS,Coquimbo Unido,Deportes Tolima,,
2026-05-19T23:00:00+01:00,MATCHED,,,1535303.0,NS,Fluminense,Bolívar,,
2026-05-19T23:00:00+01:00,MATCHED,,,1535311.0,NS,Rosario Central,UCV,,
