target_date,generated_at,rank,fixture_id,home_team,away_team,market_primary,adjusted_status,objective_level,dependency_level,opponent_level,draw_level,lineup_level,availability_level,market_level,memory_level,context_level,context_score,policy,auto_apply,production_change
2026-07-29,2026-07-29T11:07:50+01:00,1,1494709,Aalesund,Viking,AWAY_WIN,WAIT_PRELOCK,PROXY_ONLY,DEPENDENCY_UNKNOWN,STAKE_NEUTRAL,ML_DRAW_SENSITIVE,WAIT_PRELOCK,AVAIL_UNKNOWN_CLEAN,MARKET_STANDARD,MEM_NONE,L7_SOFT_DOWN,52,reduced stake or live,NO,NO
2026-07-29,2026-07-29T11:07:50+01:00,2,1494711,KFUM Oslo,Molde,OVER_2_5,WAIT_PRELOCK,PROXY_TEMPO,DEPENDENCY_UNKNOWN,STAKE_UNKNOWN,DRAW_NOT_KEY,WAIT_PRELOCK,AVAIL_UNKNOWN_CLEAN,GOALS_STANDARD,MEM_NONE,L6_REVIEW,42,review only,NO,NO
2026-07-29,2026-07-29T11:07:50+01:00,3,1494217,IF Brommapojkarna,Hammarby FF,OVER_2_5,WAIT_PRELOCK,PROXY_TEMPO,DEPENDENCY_UNKNOWN,STAKE_UNKNOWN,DRAW_NOT_KEY,WAIT_PRELOCK,AVAIL_UNKNOWN_CLEAN,GOALS_STANDARD,MEM_NONE,L6_REVIEW,42,review only,NO,NO
2026-07-29,2026-07-29T11:07:50+01:00,4,1492307,Remo,Vitoria,OVER_1_5,WAIT_PRELOCK,PROXY_TEMPO,DEPENDENCY_UNKNOWN,STAKE_UNKNOWN,DRAW_NOT_KEY,WAIT_PRELOCK,AVAIL_UNKNOWN_CLEAN,GOALS_STANDARD,MEM_NONE,L6_REVIEW,42,review only,NO,NO
