target_date,generated_at,route_rank,source_cleaner_rank,source_issue_type,severity,fixture_id,home_team,away_team,market_primary,cleaner_action,route_decision,route_reason,gate_status,earliest_safe_phase,recommended_command,auto_run,production_change,guardrail_status
2026-06-02,2026-06-02T13:58:47+01:00,1,1,UNRESOLVED_LEDGER_ROWS,P2,,,,UNKNOWN,POST_RESULT_LABELING,WAIT_FOR_POST_RESULTS,Post-result labeling is only safe after matches are finished.,POST_RESULTS_REQUIRED,post,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-06-02 --timezone Atlantic/Canary --mode post,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
2026-06-02,2026-06-02T13:58:47+01:00,2,2,NO_SIGNAL,P3,,,,UNKNOWN,REBUILD_LEARNING,REBUILD_AFTER_POST,Learning rebuild should follow post-result labeling to avoid preserving unresolved rows.,DEPENDENCY_WAIT_POST,after_post_results,.\.venv\Scripts\python.exe scripts\build_learning_ledger.py --date 2026-06-02 --timezone Atlantic/Canary,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
2026-06-02,2026-06-02T13:58:47+01:00,3,3,UNKNOWN_MARKET,P3,,,,UNKNOWN,REBUILD_LEARNING,REBUILD_AFTER_POST,Learning rebuild should follow post-result labeling to avoid preserving unresolved rows.,DEPENDENCY_WAIT_POST,after_post_results,.\.venv\Scripts\python.exe scripts\build_learning_ledger.py --date 2026-06-02 --timezone Atlantic/Canary,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
2026-06-02,2026-06-02T13:58:47+01:00,4,4,UNKNOWN_RISK,P3,,,,UNKNOWN,REBUILD_LEARNING,REBUILD_AFTER_POST,Learning rebuild should follow post-result labeling to avoid preserving unresolved rows.,DEPENDENCY_WAIT_POST,after_post_results,.\.venv\Scripts\python.exe scripts\build_learning_ledger.py --date 2026-06-02 --timezone Atlantic/Canary,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
