target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-06-02,2026-06-02T23:26:21+01:00,LOCAL_RAW_CANDIDATES_FOUND,1356,59,120,"Review accepted rows, then feed normal scoring gates.",NO,NO
