execution_rank,execution_shortlist_source,fixture_id,date,league,home_team,away_team,market_primary,final_execution_bucket,final_recommendation,execution_score,selection_score,primary_model_prob,primary_odds_used,primary_edge,actionable_result,actionable_profit_units,primary_result,primary_profit_units,ledger_result_status,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,PREMIUM_CORE,1551271,2026-06-14,Segunda División,Malaga,Almeria,OVER_2_5,APPROVED_PREMIUM,BET,151.23857868020303,93.64,0.8936,1.97,0.3859857868020304,LOSS,-1.0,LOSS,-1.0,RESULT_AVAILABLE,2026-06-14,2026-06-15T13:27:37+00:00,POST,OFFICIAL_RESULTS,PASS,2026-06-14-20260615T132737Z
