scope,inputs,prop,n,base,logloss,brier,ece,ll_base,br_base,ll_skill_pct,br_skill_pct,graduates
150_const_recon,const,card,3062,0.12932723709993468,0.3454303833628793,0.10439261005386513,0.03178510871261962,0.3851058078877707,0.11260170284403197,10.30247368703767,7.290380680599031,True
150_const_recon,const,shot_on,3062,0.2194644023514043,0.5863920321823702,0.13763135407677635,0.08221700304169821,0.5262292371570033,0.17129977845194522,-11.43281117377692,19.6546806303161,False
97_const,const,card,2059,0.13258863525983486,0.3421928786662941,0.1042139132712768,0.0353228461910216,0.39127813635708353,0.11500888905976932,12.54485061388501,9.386209950156502,True
97_const,const,shot_on,2059,0.2127246236036911,0.556040838348642,0.1322723559309829,0.08868471140620063,0.5175442905739699,0.1674728581163591,-7.438309817306359,21.018631067321426,False
97_model,model,card,1971,0.1385083713850837,0.3477123784625651,0.10671049249801354,0.03178916872072614,0.40224647912991507,0.11932380244133545,13.557384215098846,10.570657056896202,True
97_model,model,shot_on,1971,0.2115677321156773,0.5466447239499181,0.1263805391350651,0.0587814615061802,0.5160264047927103,0.1668068268431063,-5.933479153941221,24.235391604244708,False
