fixture_id,date,home_id,away_id,sup_pre_l3,gh,ga,res,is_oos
257127,2015-03-12 07:00:00,5537,5534,,4.0,1.0,0,0
257129,2015-03-12 09:00:00,1543,4767,,3.0,0.0,0,0
257131,2015-03-12 09:30:00,5166,1540,,0.0,1.0,2,0
257133,2015-03-12 11:00:00,1557,5538,,0.0,1.0,2,0
257135,2015-03-12 13:30:00,1537,1545,,2.0,0.0,0,0
257137,2015-03-12 15:30:00,1550,5535,,3.0,1.0,0,0
257128,2015-03-17 08:00:00,5534,5537,,0.0,1.0,2,0
257136,2015-03-17 09:45:00,1545,1537,,0.0,0.0,1,0
257132,2015-03-17 10:00:00,1540,5166,,2.0,1.0,0,0
257130,2015-03-17 12:00:00,4767,1543,,1.0,1.0,1,0
257134,2015-03-17 12:15:00,5538,1557,,0.0,2.0,2,0
256373,2015-03-23 00:00:00,5527,8172,,0.0,1.0,2,0
257138,2015-03-23 15:30:00,5535,1550,,0.0,0.0,1,0
256375,2015-03-24 00:00:00,5536,5169,,6.0,2.0,0,0
256377,2015-03-24 00:00:00,5164,8150,,5.0,0.0,0,0
256379,2015-03-25 23:30:00,5157,5158,,0.0,5.0,2,0
256381,2015-03-26 02:00:00,5528,8169,,0.0,0.0,1,0
256374,2015-03-26 19:30:00,8172,5527,,0.0,4.0,2,0
256376,2015-03-27 00:00:00,5169,5536,,2.0,6.0,2,0
256383,2015-03-27 00:00:00,8168,5531,,2.0,3.0,2,0
256385,2015-03-28 00:00:00,5530,8170,,2.0,1.0,0,0
256380,2015-03-29 19:00:00,5158,5157,,3.0,0.0,0,0
256378,2015-03-29 22:00:00,8150,5164,,0.0,3.0,2,0
256384,2015-03-29 22:00:00,5531,8168,,0.0,0.0,1,0
256382,2015-03-30 01:00:00,8169,5528,,1.0,1.0,1,0
256386,2015-03-31 23:00:00,8170,5530,,2.0,2.0,1,0
256975,2015-05-24 12:00:00,1564,1542,,1.0,0.0,0,0
256353,2015-06-08 00:00:00,5164,8171,,1.0,0.0,0,0
256355,2015-06-10 19:30:00,5541,5162,,2.0,2.0,1,0
256357,2015-06-10 23:00:00,5526,5540,,1.0,3.0,2,0
256361,2015-06-11 00:00:00,8167,5527,,0.0,2.0,2,0
256359,2015-06-11 00:00:00,5530,2388,,0.0,0.0,1,0
256976,2015-06-11 06:15:00,8119,1539,,1.0,0.0,0,0
256977,2015-06-11 11:00:00,1560,1554,,1.0,3.0,2,0
256978,2015-06-11 11:30:00,1543,1546,,0.0,4.0,2,0
256979,2015-06-11 12:00:00,4460,1540,,7.0,0.0,0,0
256980,2015-06-11 12:00:00,1558,1556,,2.0,2.0,1,0
256981,2015-06-11 12:00:00,1555,1547,,2.0,1.0,0,0
256982,2015-06-11 12:45:00,1538,5537,,1.0,1.0,1,0
256983,2015-06-11 13:30:00,1537,1552,,1.0,2.0,2,0
256984,2015-06-11 14:00:00,1551,1570,,0.0,1.0,2,0
256985,2015-06-11 15:00:00,1536,1548,,1.0,3.0,2,0
256986,2015-06-11 15:30:00,1553,1565,,0.0,6.0,2,0
256988,2015-06-11 16:00:00,1550,1561,,0.0,3.0,2,0
256987,2015-06-11 16:00:00,1549,1569,,0.0,1.0,2,0
256989,2015-06-11 18:00:00,23,1562,,3.0,2.0,0,0
256363,2015-06-11 20:20:00,5532,5528,,1.0,2.0,2,0
256365,2015-06-11 23:00:00,5531,5529,,0.0,2.0,2,0
256367,2015-06-12 00:05:00,5536,5159,,2.0,2.0,1,0
256369,2015-06-13 00:00:00,5539,5533,,1.0,0.0,0,0
256371,2015-06-13 02:06:00,5161,5158,,0.0,0.0,1,0
256360,2015-06-14 20:00:00,2388,5530,,1.0,1.0,1,0
256356,2015-06-14 23:00:00,5162,5541,,4.0,4.0,1,0
256358,2015-06-14 23:00:00,5540,5526,,1.0,4.0,2,0
256362,2015-06-14 23:30:00,5527,8167,,0.0,3.0,2,0
256364,2015-06-15 00:00:00,5528,5532,,3.0,0.0,0,0
256372,2015-06-15 22:30:00,5158,5161,,0.0,1.0,2,0
256990,2015-06-16 06:15:00,8119,1537,,2.0,1.0,0,0
256991,2015-06-16 08:00:00,5537,1563,,0.0,1.0,2,0
256992,2015-06-16 08:00:00,1561,1568,,4.0,2.0,0,0
256993,2015-06-16 10:30:00,12,1546,,0.0,0.0,1,0
256994,2015-06-16 11:00:00,1560,1536,,1.0,1.0,1,0
256995,2015-06-16 11:30:00,1543,1553,,0.0,1.0,2,0
256996,2015-06-16 11:30:00,1557,1564,,0.0,2.0,2,0
257000,2015-06-16 12:00:00,1556,17,,0.0,2.0,2,0
256997,2015-06-16 12:00:00,4460,1549,,2.0,0.0,0,0
256998,2015-06-16 12:00:00,1540,1566,,0.0,6.0,2,0
256999,2015-06-16 12:00:00,1558,1551,,0.0,2.0,2,0
257001,2015-06-16 12:45:00,1538,1562,,0.0,6.0,2,0
257002,2015-06-16 13:00:00,1539,22,,1.0,1.0,1,0
257003,2015-06-16 14:00:00,1554,20,,1.0,2.0,2,0
257004,2015-06-16 16:00:00,1550,1555,,0.0,2.0,2,0
256354,2015-06-16 19:30:00,8171,5164,,1.0,3.0,2,0
256370,2015-06-16 19:40:00,5533,5539,,2.0,0.0,0,0
256366,2015-06-16 23:37:00,5529,5531,,4.0,0.0,0,0
256368,2015-06-17 01:00:00,5159,5536,,4.0,1.0,0,0
256691,2015-08-31 00:00:00,5542,8174,,0.0,3.0,2,0
256692,2015-08-31 02:30:00,8176,8173,,3.0,2.0,0,0
256693,2015-09-02 00:00:00,8174,8176,,1.0,0.0,0,0
256694,2015-09-02 02:30:00,5542,8173,,1.0,2.0,2,0
257005,2015-09-03 10:25:00,12,1543,,3.0,0.0,0,0
257007,2015-09-03 11:00:00,17,1558,,8.0,0.0,0,0
257006,2015-09-03 11:00:00,20,1560,,5.0,0.0,0,0
257008,2015-09-03 11:35:00,1566,4460,,0.0,0.0,1,0
257009,2015-09-03 12:30:00,1567,1557,,5.0,1.0,0,0
257010,2015-09-03 14:00:00,1568,1550,,1.0,0.0,0,0
257011,2015-09-03 14:30:00,22,8119,,6.0,0.0,0,0
257012,2015-09-03 15:00:00,1552,1539,,3.0,1.0,0,0
257013,2015-09-03 15:15:00,1563,1538,,10.0,0.0,0,0
257014,2015-09-03 15:40:00,1547,1561,,0.0,1.0,2,0
257015,2015-09-03 16:00:00,1548,1554,,0.0,0.0,1,0
257016,2015-09-03 16:00:00,1569,1540,,15.0,0.0,0,0
257017,2015-09-03 16:00:00,1565,1546,,1.0,0.0,0,0
257018,2015-09-03 17:00:00,1570,1556,,9.0,0.0,0,0
257019,2015-09-03 17:40:00,23,5537,,7.0,0.0,0,0
256695,2015-09-04 00:00:00,5542,8176,,0.0,3.0,2,0
256696,2015-09-04 02:30:00,8173,8174,,2.0,0.0,0,0
256341,2015-09-04 19:30:00,5541,8167,,2.0,0.0,0,0
256343,2015-09-04 20:15:00,5533,2386,,1.0,3.0,2,0
256345,2015-09-04 23:05:00,5530,5159,,0.0,1.0,2,0
256347,2015-09-04 23:30:00,5529,5528,,3.0,0.0,0,0
256349,2015-09-05 00:05:00,5526,5161,,1.0,0.0,0,0
256351,2015-09-05 01:00:00,2385,5164,,2.0,3.0,2,0
257020,2015-09-08 06:00:00,8119,1552,,0.0,0.0,1,0
257021,2015-09-08 11:00:00,1560,1548,,0.0,4.0,2,0
257022,2015-09-08 11:00:00,1557,1542,,1.0,2.0,2,0
257023,2015-09-08 11:30:00,1543,1565,,0.0,6.0,2,0
257024,2015-09-08 11:35:00,1549,1566,,0.0,3.0,2,0
257025,2015-09-08 12:00:00,4460,1569,,2.0,3.0,2,0
257026,2015-09-08 12:00:00,1564,1567,,2.0,2.0,1,0
257027,2015-09-08 12:00:00,1558,1570,,0.0,2.0,2,0
257028,2015-09-08 12:00:00,1555,1568,,1.0,5.0,2,0
257029,2015-09-08 12:25:00,1553,12,,0.0,6.0,2,0
257030,2015-09-08 12:45:00,1538,23,,0.0,3.0,2,0
257031,2015-09-08 13:00:00,1536,20,,0.0,3.0,2,0
257032,2015-09-08 13:30:00,1537,22,,0.0,3.0,2,0
257033,2015-09-08 14:00:00,1562,1563,,0.0,0.0,1,0
257034,2015-09-08 14:00:00,1551,17,,0.0,3.0,2,0
257035,2015-09-08 16:00:00,1550,1547,,0.0,4.0,2,0
256344,2015-09-08 23:00:00,2386,5533,,3.0,0.0,0,0
256342,2015-09-09 00:00:00,8167,5541,,2.0,1.0,0,0
256348,2015-09-09 01:00:00,5528,5529,,1.0,1.0,1,0
256352,2015-09-09 01:30:00,5164,2385,,0.0,2.0,2,0
256346,2015-09-09 01:35:00,5159,5530,,1.0,0.0,0,0
256350,2015-09-09 02:06:00,5161,5526,,2.0,0.0,0,0
256887,2015-10-07 12:00:00,1524,1518,,0.0,0.0,1,0
256889,2015-10-07 12:30:00,1515,1528,,0.0,1.0,2,0
256891,2015-10-07 13:00:00,1489,1495,,2.0,0.0,0,0
256893,2015-10-07 14:30:00,1497,1511,,2.0,5.0,2,0
257036,2015-10-08 07:00:00,5537,1562,,1.0,1.0,1,0
257037,2015-10-08 07:30:00,1561,1555,,0.0,0.0,1,0
256895,2015-10-08 08:00:00,1496,1491,,1.0,1.0,1,0
257038,2015-10-08 12:00:00,1540,1549,,3.0,4.0,2,0
257040,2015-10-08 12:00:00,1542,1567,,1.0,1.0,1,0
257039,2015-10-08 12:00:00,1546,1553,,1.0,0.0,0,0
257041,2015-10-08 12:00:00,1556,1551,,0.0,2.0,2,0
257042,2015-10-08 13:00:00,1539,1537,,2.0,1.0,0,0
257043,2015-10-08 13:00:00,1565,12,,0.0,3.0,2,0
257044,2015-10-08 14:00:00,1548,20,,2.0,0.0,0,0
257045,2015-10-08 14:00:00,1554,1536,,2.0,2.0,1,0
257046,2015-10-08 14:30:00,1552,22,,1.0,1.0,1,0
257047,2015-10-08 14:55:00,1570,17,,0.0,1.0,2,0
256897,2015-10-08 15:00:00,1494,1506,,1.0,0.0,0,0
257048,2015-10-08 15:00:00,1547,1568,,0.0,4.0,2,0
257049,2015-10-08 15:30:00,1569,1566,,1.0,0.0,0,0
256899,2015-10-08 16:00:00,1525,1513,,1.0,1.0,1,0
257050,2015-10-08 17:00:00,23,1563,,2.0,1.0,0,0
256697,2015-10-08 20:00:00,2381,7,,0.0,2.0,2,0
256698,2015-10-08 20:30:00,8,30,,2.0,0.0,0,0
256699,2015-10-08 21:00:00,2379,2380,,0.0,1.0,2,0
256700,2015-10-08 23:30:00,2383,6,,2.0,0.0,0,0
256701,2015-10-09 00:00:00,26,2382,,0.0,2.0,2,0
256901,2015-10-09 12:30:00,8050,1505,,0.0,2.0,2,0
256903,2015-10-09 13:00:00,1535,1488,,0.0,6.0,2,0
256905,2015-10-09 17:00:00,1492,1493,,1.0,1.0,1,0
256907,2015-10-10 11:30:00,1527,1490,,0.0,3.0,2,0
256909,2015-10-10 13:00:00,1498,1520,,0.0,2.0,2,0
256911,2015-10-10 14:30:00,1523,1499,,1.0,0.0,0,0
256892,2015-10-11 12:00:00,1495,1489,,1.0,0.0,0,0
256898,2015-10-11 13:00:00,1506,1494,,3.0,0.0,0,0
256894,2015-10-11 13:00:00,1511,1497,,0.0,0.0,1,0
257051,2015-10-13 07:00:00,5537,1538,,0.0,1.0,2,0
257052,2015-10-13 07:30:00,1561,1550,,1.0,0.0,0,0
256908,2015-10-13 11:30:00,1490,1527,,2.0,2.0,1,0
257055,2015-10-13 12:00:00,1542,1564,,0.0,3.0,2,0
257056,2015-10-13 12:00:00,1556,1558,,3.0,1.0,0,0
257053,2015-10-13 12:00:00,1540,4460,,0.0,1.0,2,0
257054,2015-10-13 12:00:00,1546,1543,,2.0,1.0,0,0
256890,2015-10-13 13:00:00,1528,1515,,2.0,0.0,0,0
257057,2015-10-13 13:00:00,1539,8119,,1.0,0.0,0,0
256906,2015-10-13 14:00:00,1493,1492,,2.0,1.0,0,0
256912,2015-10-13 14:00:00,1499,1523,,2.0,1.0,0,0
257058,2015-10-13 14:00:00,1554,1560,,2.0,0.0,0,0
257059,2015-10-13 14:30:00,1552,1537,,3.0,0.0,0,0
256902,2015-10-13 15:00:00,1505,8050,,4.0,0.0,0,0
257060,2015-10-13 15:00:00,1547,1555,,2.0,0.0,0,0
257061,2015-10-13 15:30:00,1569,1549,,4.0,0.0,0,0
257063,2015-10-13 16:00:00,1565,1553,,5.0,2.0,0,0
257062,2015-10-13 16:00:00,1548,1536,,3.0,0.0,0,0
256888,2015-10-13 16:00:00,1518,1524,,1.0,1.0,1,0
256900,2015-10-13 16:00:00,1513,1525,,1.0,3.0,2,0
257064,2015-10-13 16:30:00,1570,1551,,0.0,0.0,1,0
256896,2015-10-13 17:00:00,1491,1496,,4.0,0.0,0,0
256910,2015-10-13 18:00:00,1520,1498,,3.0,1.0,0,0
256702,2015-10-13 21:00:00,2382,2381,,2.0,0.0,0,0
256703,2015-10-13 23:00:00,7,8,,3.0,0.0,0,0
256704,2015-10-14 00:00:00,2380,26,,0.0,0.0,1,0
256705,2015-10-14 01:00:00,6,2379,,3.0,1.0,0,0
256706,2015-10-14 02:15:00,30,2383,,3.0,4.0,2,0
256904,2015-10-17 14:00:00,1488,1535,,2.0,1.0,0,0
257065,2015-11-09 14:00:00,1562,23,,0.0,0.0,1,0
256847,2015-11-11 17:00:00,1512,1503,,1.0,0.0,0,0
256849,2015-11-11 17:00:00,1510,1507,,0.0,1.0,2,0
257066,2015-11-12 09:00:00,20,1554,,3.0,0.0,0,0
257067,2015-11-12 10:50:00,1549,4460,,0.0,1.0,2,0
257068,2015-11-12 11:00:00,17,1556,,4.0,0.0,0,0
257069,2015-11-12 11:15:00,1546,12,,0.0,3.0,2,0
257070,2015-11-12 11:30:00,22,1539,,3.0,1.0,0,0
257071,2015-11-12 11:30:00,1553,1543,,3.0,0.0,0,0
257072,2015-11-12 11:35:00,1566,1540,,12.0,0.0,0,0
257073,2015-11-12 12:00:00,1536,1560,,5.0,0.0,0,0
257075,2015-11-12 12:00:00,1555,1550,,0.0,1.0,2,0
257074,2015-11-12 12:00:00,1564,1557,,4.0,2.0,0,0
257076,2015-11-12 13:00:00,1568,1561,,3.0,1.0,0,0
256851,2015-11-12 13:30:00,1528,1508,,2.0,3.0,2,0
257077,2015-11-12 13:45:00,1537,8119,,1.0,0.0,0,0
256853,2015-11-12 14:00:00,1493,1509,,0.0,1.0,2,0
257078,2015-11-12 14:00:00,1562,1538,,6.0,0.0,0,0
257079,2015-11-12 14:15:00,1563,5537,,8.0,0.0,0,0
257080,2015-11-12 15:00:00,1551,1558,,7.0,0.0,0,0
256855,2015-11-12 15:00:00,1516,1502,,2.0,1.0,0,0
256857,2015-11-12 15:30:00,1534,1519,,0.0,1.0,2,0
256859,2015-11-12 19:00:00,31,1521,,2.0,0.0,0,0
256707,2015-11-12 20:00:00,2381,2379,,4.0,2.0,0,0
256708,2015-11-12 21:00:00,2382,7,,2.0,1.0,0,0
256709,2015-11-12 23:30:00,2383,8,,1.0,1.0,1,0
256861,2015-11-13 11:30:00,1490,13,,2.0,2.0,1,0
256863,2015-11-13 12:00:00,1524,1504,,0.0,0.0,1,0
256865,2015-11-13 13:00:00,1511,1533,,1.0,0.0,0,0
256867,2015-11-13 13:30:00,1526,1514,,1.0,0.0,0,0
256869,2015-11-13 14:30:00,1529,1531,,1.0,3.0,2,0
256871,2015-11-13 15:00:00,1505,1530,,0.0,3.0,2,0
256873,2015-11-13 16:00:00,1525,1501,,0.0,1.0,2,0
256877,2015-11-13 17:00:00,1491,28,,1.0,2.0,2,0
256875,2015-11-13 17:00:00,1488,19,,0.0,0.0,1,0
256305,2015-11-13 23:30:00,2384,5541,,6.0,1.0,0,0
256710,2015-11-14 00:00:00,26,6,,1.0,1.0,1,0
256306,2015-11-14 01:06:00,5161,5168,,1.0,2.0,2,0
256307,2015-11-14 02:00:00,16,5159,,3.0,0.0,0,0
256308,2015-11-14 02:00:00,29,2386,,1.0,0.0,0,0
256309,2015-11-14 02:00:00,2385,11,,0.0,2.0,2,0
256711,2015-11-14 02:15:00,30,2380,,1.0,0.0,0,0
256310,2015-11-14 03:15:00,5529,4672,,1.0,0.0,0,0
256879,2015-11-14 13:00:00,1506,1517,,3.0,4.0,2,0
256881,2015-11-14 13:30:00,1489,1532,,2.0,2.0,1,0
256883,2015-11-14 14:30:00,1523,32,,1.0,0.0,0,0
256885,2015-11-14 16:00:00,1520,1500,,2.0,1.0,0,0
256848,2015-11-14 17:00:00,1503,1512,,2.0,0.0,0,0
256858,2015-11-15 13:00:00,1519,1534,,3.0,0.0,0,0
256850,2015-11-15 13:00:00,1507,1510,,2.0,0.0,0,0
256852,2015-11-15 14:30:00,1508,1528,,3.0,0.0,0,0
256860,2015-11-15 15:00:00,1521,31,,1.0,0.0,0,0
256854,2015-11-15 19:00:00,1509,1493,,2.0,0.0,0,0
257081,2015-11-17 05:30:00,8119,22,,0.0,6.0,2,0
257082,2015-11-17 06:30:00,1561,1547,,2.0,0.0,0,0
257083,2015-11-17 07:00:00,5537,23,,0.0,10.0,2,0
257084,2015-11-17 11:00:00,1557,1567,,0.0,2.0,2,0
257085,2015-11-17 11:30:00,1560,20,,0.0,4.0,2,0
257088,2015-11-17 12:00:00,1546,1565,,1.0,2.0,2,0
257090,2015-11-17 12:00:00,1556,1570,,3.0,0.0,0,0
257087,2015-11-17 12:00:00,4460,1566,,0.0,0.0,1,0
257086,2015-11-17 12:00:00,1540,1569,,0.0,3.0,2,0
257089,2015-11-17 12:00:00,1558,17,,0.0,5.0,2,0
257091,2015-11-17 12:14:00,1543,12,,0.0,2.0,2,0
257092,2015-11-17 12:45:00,1538,1563,,1.0,2.0,2,0
257093,2015-11-17 13:00:00,1539,1552,,2.0,1.0,0,0
256868,2015-11-17 13:30:00,1514,1526,,1.0,3.0,2,0
257094,2015-11-17 14:00:00,1554,1548,,1.0,0.0,0,0
256872,2015-11-17 14:00:00,1530,1505,,0.0,0.0,1,0
256864,2015-11-17 15:00:00,1504,1524,,2.0,0.0,0,0
256880,2015-11-17 15:00:00,1517,1506,,2.0,1.0,0,0
256876,2015-11-17 15:00:00,19,1488,,2.0,0.0,0,0
257095,2015-11-17 15:30:00,1550,1568,,1.0,3.0,2,0
256884,2015-11-17 16:30:00,32,1523,,4.0,0.0,0,0
256874,2015-11-17 17:00:00,1501,1525,,3.0,0.0,0,0
256870,2015-11-17 17:00:00,1531,1529,,1.0,0.0,0,0
256878,2015-11-17 17:00:00,28,1491,,2.0,1.0,0,0
256856,2015-11-17 18:00:00,1502,1516,,2.0,0.0,0,0
256882,2015-11-17 18:15:00,1532,1489,,7.0,0.0,0,0
256862,2015-11-17 19:00:00,13,1490,,3.0,0.0,0,0
256886,2015-11-17 19:00:00,1500,1520,,2.0,0.0,0,0
256866,2015-11-17 19:00:00,1533,1511,,2.0,0.0,0,0
256311,2015-11-17 19:30:00,5541,5161,,0.0,4.0,2,0
256712,2015-11-17 20:30:00,8,26,,0.0,1.0,2,0
256713,2015-11-17 21:00:00,2379,2382,,1.0,3.0,2,0
256312,2015-11-17 21:00:00,4672,16,,0.0,2.0,2,0
256715,2015-11-17 23:00:00,7,2383,,3.0,0.0,0,0
256714,2015-11-17 23:00:00,2380,2381,,2.0,1.0,0,0
256313,2015-11-17 23:36:00,5168,2384,,0.0,0.0,1,0
256314,2015-11-18 00:00:00,2386,2385,,0.0,1.0,2,0
256716,2015-11-18 00:00:00,6,30,,3.0,0.0,0,0
256315,2015-11-18 01:30:00,5159,5529,,0.0,0.0,1,0
256316,2015-11-18 01:30:00,11,29,,1.0,2.0,2,0
257096,2016-03-24 09:00:00,20,1536,,7.0,0.0,0,0
257097,2016-03-24 10:34:00,12,1553,,5.0,0.0,0,0
257098,2016-03-24 11:00:00,17,1551,,1.0,0.0,0,0
257099,2016-03-24 11:35:00,1566,1549,,4.0,0.0,0,0
257100,2016-03-24 12:00:00,1542,1557,,4.0,1.0,0,0
257101,2016-03-24 12:30:00,1548,1560,,8.0,0.0,0,0
257102,2016-03-24 13:00:00,1568,1555,,1.0,0.0,0,0
257103,2016-03-24 14:00:00,1567,1564,,2.0,2.0,1,0
257104,2016-03-24 14:30:00,22,1537,,4.0,0.0,0,0
257106,2016-03-24 15:00:00,1552,8119,,1.0,0.0,0,0
257105,2016-03-24 15:00:00,1563,1562,,2.0,0.0,0,0
257107,2016-03-24 15:30:00,1547,1550,,3.0,0.0,0,0
257108,2016-03-24 15:35:00,1570,1558,,0.0,3.0,2,0
257110,2016-03-24 16:00:00,1565,1543,,6.0,0.0,0,0
257109,2016-03-24 16:00:00,1569,4460,,2.0,0.0,0,0
257111,2016-03-24 17:30:00,23,1538,,2.0,0.0,0,0
256717,2016-03-24 20:00:00,2381,8,,2.0,3.0,2,0
256718,2016-03-24 21:00:00,2382,2380,1.038405349694521,2.0,2.0,1,0
256719,2016-03-24 23:30:00,2383,26,0.38641003705971033,1.0,2.0,2,0
256720,2016-03-25 02:15:00,30,2379,0.5030728312143267,2.0,2.0,1,0
256317,2016-03-25 19:30:00,5541,5168,-0.45105538230655573,2.0,3.0,2,0
256318,2016-03-26 00:00:00,2385,29,0.1806323882796701,1.0,1.0,1,0
256319,2016-03-26 00:00:00,2386,11,0.40347037803024743,0.0,0.0,1,0
256721,2016-03-26 00:45:00,6,7,-0.17716844296012968,2.0,2.0,1,0
256320,2016-03-26 01:06:00,5159,4672,0.817324852144827,2.0,2.0,1,0
256321,2016-03-26 02:06:00,5161,2384,0.3514185372466417,2.0,0.0,0,0
256322,2016-03-26 02:08:00,5529,16,0.45443885439388076,0.0,3.0,2,0
257112,2016-03-29 10:00:00,20,1548,0.6154557472889235,5.0,1.0,0,0
257113,2016-03-29 11:30:00,1553,1546,-0.47240859199402463,2.0,1.0,0,0
257114,2016-03-29 11:34:00,12,1565,0.7661095808150477,5.0,0.0,0,0
257115,2016-03-29 12:00:00,17,1570,1.7798469882471823,3.0,0.0,0,0
257116,2016-03-29 13:00:00,1551,1556,1.0833767785531903,1.0,1.0,1,0
257117,2016-03-29 13:00:00,1555,1561,-0.42862379402965234,3.0,2.0,0,0
257118,2016-03-29 13:15:00,1566,1569,0.24170354232198699,2.0,0.0,0,0
257119,2016-03-29 13:30:00,1537,1539,-0.18253519328914614,1.0,2.0,2,0
257120,2016-03-29 14:00:00,1536,1554,-0.2364395631479177,0.0,1.0,2,0
257121,2016-03-29 14:00:00,1568,1547,1.1369771560405755,1.0,0.0,0,0
257122,2016-03-29 15:00:00,1562,5537,1.4422959604403418,7.0,0.0,0,0
257123,2016-03-29 15:00:00,1567,1542,0.8458028045253956,1.0,0.0,0,0
257124,2016-03-29 15:30:00,22,1552,1.1890810799954465,2.0,0.0,0,0
257125,2016-03-29 16:00:00,1563,23,0.12914362186032446,1.0,1.0,1,0
257126,2016-03-29 17:00:00,1549,1540,0.6330126028557513,4.0,2.0,0,0
256722,2016-03-29 21:30:00,8,2382,-0.367682607815776,3.0,1.0,0,0
256723,2016-03-30 00:00:00,7,30,1.5193351336401988,1.0,0.0,0,0
256323,2016-03-30 00:00:00,5168,5541,1.1287523969655673,6.0,0.0,0,0
256324,2016-03-30 00:25:00,2384,5161,0.32627847741236987,4.0,0.0,0,0
256725,2016-03-30 00:30:00,2379,2383,-0.32645041436659206,1.0,4.0,2,0
256724,2016-03-30 00:30:00,26,2381,0.658340844825155,2.0,0.0,0,0
256726,2016-03-30 01:45:00,2380,6,0.10051015332502455,2.0,2.0,1,0
256325,2016-03-30 02:06:00,4672,5159,-0.13962783748581542,2.0,0.0,0,0
256326,2016-03-30 02:30:00,11,2386,0.2742266366287641,1.0,0.0,0,0
256327,2016-03-30 03:00:00,29,2385,0.49706462637934146,3.0,0.0,0,0
256328,2016-03-30 03:30:00,16,5529,0.2232581602651308,2.0,0.0,0,0
256679,2016-05-28 06:10:00,4673,5160,0.4156083633031954,3.0,1.0,0,0
256680,2016-05-28 09:10:00,5170,5165,0.4156083633031954,0.0,1.0,2,0
256681,2016-05-29 06:10:00,8175,5163,0.4156083633031954,1.0,1.0,1,0
256682,2016-05-29 09:10:00,5167,8176,0.12455109366722955,4.0,0.0,0,0
256683,2016-05-31 06:10:00,5170,4673,0.4156083633031954,0.0,5.0,2,0
256684,2016-05-31 09:10:00,5165,5160,0.4156083633031954,0.0,1.0,2,0
256685,2016-06-01 06:10:00,8175,5167,0.4156083633031954,2.0,2.0,1,0
256686,2016-06-01 09:00:00,5163,8176,0.12455109366722955,7.0,0.0,0,0
257217,2016-06-02 11:00:00,1557,1543,0.6526860168026251,2.0,2.0,1,0
257219,2016-06-02 11:30:00,1558,1537,0.19257459078083383,0.0,1.0,2,0
257221,2016-06-02 12:45:00,1538,5537,0.31219396301157243,3.0,0.0,0,0
257223,2016-06-02 15:00:00,1536,1560,1.3185434355156265,5.0,0.0,0,0
257225,2016-06-02 16:00:00,1549,1550,0.45241856265221103,0.0,2.0,2,0
256687,2016-06-04 06:10:00,5160,5170,0.4156083633031954,2.0,3.0,2,0
256688,2016-06-04 09:10:00,4673,5165,0.4156083633031954,1.0,0.0,0,0
256689,2016-06-05 06:10:00,8176,8175,0.7066656329391612,0.0,8.0,2,0
256690,2016-06-05 09:10:00,5167,5163,0.4156083633031954,1.0,1.0,1,0
257222,2016-06-06 14:00:00,5537,1538,0.5190227635948184,0.0,3.0,2,0
257224,2016-06-07 10:30:00,1560,1536,-0.4873267089092357,0.0,1.0,2,0
257218,2016-06-07 12:00:00,1543,1557,0.17853070980376573,2.0,0.0,0,0
257220,2016-06-07 13:30:00,1537,1558,0.638642135825557,6.0,1.0,0,0
257226,2016-06-07 19:00:00,1550,1549,0.37879816395417976,2.0,0.0,0,0
256915,2016-09-01 10:30:00,20,1567,1.2145274405995625,2.0,0.0,0,0
256916,2016-09-01 10:35:00,12,1563,1.1518345304872994,1.0,2.0,2,0
256917,2016-09-01 11:00:00,17,1566,0.6815463281808224,3.0,2.0,0,0
256918,2016-09-01 15:00:00,1568,1565,0.6171194156097968,1.0,0.0,0,0
256919,2016-09-01 16:30:00,22,1569,0.8261734987328483,2.0,0.0,0,0
256920,2016-09-01 17:30:00,23,1564,0.8164035277711111,1.0,0.0,0,0
256727,2016-09-01 20:00:00,2381,30,0.4046706842646647,2.0,0.0,0,0
256728,2016-09-01 20:30:00,8,2379,1.3273067969262338,2.0,0.0,0,0
256729,2016-09-01 21:00:00,2382,6,0.5171242514596591,0.0,3.0,2,0
256730,2016-09-01 23:30:00,26,7,0.0257296752824962,1.0,0.0,0,0
256731,2016-09-02 00:00:00,2380,2383,0.26505029926989493,2.0,1.0,0,0
256329,2016-09-02 19:30:00,5541,2384,-0.9227769847305589,0.0,6.0,2,0
256330,2016-09-02 21:06:00,4672,5529,0.12923538654535127,2.0,1.0,0,0
256331,2016-09-02 23:00:00,5168,5161,0.6255095028274715,2.0,2.0,1,0
256332,2016-09-03 00:00:00,2386,29,0.054207654513114545,0.0,1.0,2,0
256333,2016-09-03 01:30:00,11,2385,0.7351096308829335,2.0,0.0,0,0
256334,2016-09-03 02:06:00,5159,16,-0.5393195874783276,1.0,3.0,2,0
256396,2016-09-04 16:00:00,21,1094,0.4056519348080696,1.0,0.0,0,0
256399,2016-09-04 16:00:00,773,10,0.4056519348080696,0.0,1.0,2,0
256397,2016-09-04 16:00:00,1095,24,0.4056519348080696,2.0,2.0,1,0
256398,2016-09-04 16:00:00,1097,1091,0.4056519348080696,2.0,2.0,1,0
256395,2016-09-04 16:00:00,1115,1096,0.4056519348080696,0.0,1.0,2,0
256400,2016-09-04 18:45:00,770,771,0.4056519348080696,0.0,0.0,1,0
256402,2016-09-04 18:45:00,774,1109,0.4056519348080696,1.0,1.0,1,0
