player_id,name,club_minutes,n_club_comps,g90_club,a90_club,sh90_club,son90_club,c90_club,nat_minutes,g90_nat,a90_nat,sh90_nat,son90_nat,c90_nat
2763,M. Pašalić,2776.0,3,0.32421,0.1621,1.29683,0.55115,0.12968,0.0,0.0,0.0,0.0,0.0,0.0
51530,F. Viñas,2507.0,2,0.3231,0.0359,1.83087,0.82569,0.3231,180.0,0.0,1.5,1.0,0.0,0.0
158054,N. Woltemade,3351.0,8,0.32229,0.10743,1.12802,0.59087,0.02686,841.0,0.96314,0.10702,1.07015,0.64209,0.0
42075,Edmilson Junior,1689.0,3,0.31972,0.15986,1.65187,0.85258,0.21314,75.0,0.0,0.0,1.2,1.2,0.0
263228,P. Guiagon,2555.0,1,0.31703,0.17613,1.76125,0.77495,0.21135,76.0,0.0,0.0,0.0,0.0,1.18421
1646,Lucas Paquetá,1708.0,3,0.31616,0.05269,1.31733,0.68501,0.31616,141.0,0.0,0.6383,1.91489,0.0,0.0
6865,K. Barbarouses,1430.0,2,0.31469,0.06294,1.88811,0.75524,0.12587,127.0,0.0,0.0,0.70866,0.70866,0.0
406303,K. Páez,2581.0,4,0.31383,0.10461,1.81325,0.80201,0.20922,125.0,0.0,0.0,0.0,0.0,0.0
196298,R. Sosa,1150.0,3,0.31304,0.23478,2.26957,0.86087,0.0,95.0,0.0,0.0,1.89474,0.94737,0.0
106485,Maurício,2884.0,5,0.31207,0.34327,1.43551,0.90499,0.15603,0.0,0.0,0.0,0.0,0.0,0.0
1494,Jovane Cabral,2019.0,2,0.31204,0.04458,2.13967,1.11441,0.31204,1383.0,0.13015,0.06508,1.49675,0.39046,0.2603
1422,J. Doku,3464.0,6,0.31178,0.31178,1.37702,0.83141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19170,M. Rogers,5197.0,6,0.31172,0.20781,1.59323,0.91784,0.17318,101.0,0.89109,0.0,2.67327,1.78218,0.0
38750,B. Brobbey,2023.0,3,0.31142,0.04449,1.29016,0.80079,0.26693,0.0,0.0,0.0,0.0,0.0,0.0
22265,Nuno da Costa,1183.0,2,0.30431,0.07608,2.28233,0.53254,0.22823,0.0,0.0,0.0,0.0,0.0,0.0
535046,A. Amaimouni,1479.0,2,0.30426,0.42596,2.00811,1.27789,0.18256,0.0,0.0,0.0,0.0,0.0,0.0
2032,J. Strand Larsen,2969.0,5,0.30313,0.09094,1.51566,0.75783,0.21219,64.0,0.0,0.0,1.40625,0.0,0.0
1946,L. Trossard,2976.0,6,0.30242,0.3629,1.75403,0.75605,0.09073,0.0,0.0,0.0,0.0,0.0,0.0
2545,Hassan Al Haydos,298.0,4,0.30201,0.60403,0.60403,0.30201,0.60403,10.0,0.0,0.0,0.0,0.0,0.0
292396,A. Londoño,2988.0,2,0.3012,0.3012,1.41566,0.87349,0.21084,0.0,0.0,0.0,0.0,0.0,0.0
162037,M. Tillman,2402.0,4,0.29975,0.0,1.23647,0.5995,0.14988,769.0,0.35111,0.46814,1.52146,0.46814,0.0
81573,Omar Marmoush,1803.0,6,0.2995,0.14975,2.04659,1.04825,0.14975,817.0,0.33048,0.0,1.43207,1.10159,0.0
1864,Pedro Neto,4837.0,6,0.29771,0.18607,1.02336,0.61402,0.18607,0.0,0.0,0.0,0.0,0.0,0.0
340573,B. El Khannouss,2726.0,5,0.29714,0.29714,1.68379,0.95745,0.36317,702.0,0.12821,0.0,0.76923,0.12821,0.12821
19614,S. Ezatolahi,1525.0,2,0.29508,0.11803,1.0623,0.41311,0.47213,78.0,0.0,0.0,0.0,0.0,0.0
542541,Y. Abdurisag,611.0,1,0.2946,0.2946,1.3257,0.7365,0.2946,10.0,0.0,0.0,0.0,0.0,0.0
207,I. Perišić,3060.0,4,0.29412,0.41176,1.61765,0.79412,0.20588,0.0,0.0,0.0,0.0,0.0,0.0
747,Casemiro,3380.0,4,0.2929,0.15976,1.22485,0.63905,0.37278,330.0,0.27273,0.27273,1.09091,0.81818,0.27273
156477,R. Cherki,3088.0,6,0.29145,0.49547,1.66127,0.93264,0.05829,313.0,1.15016,0.0,0.0,0.0,0.0
20649,Y. Wissa,931.0,4,0.29001,0.09667,2.12675,0.9667,0.38668,159.0,0.0,0.0,0.56604,0.56604,0.0
106851,S. Machino,1247.0,2,0.28869,0.07217,1.8765,1.01043,0.14435,60.0,1.5,0.0,3.0,1.5,0.0
19191,J.  McGinn,3118.0,5,0.28865,0.20205,0.8948,0.57729,0.23092,149.0,0.0,0.0,1.81208,1.20805,0.60403
2697,M. Torabi,314.0,1,0.28662,0.0,0.85987,0.28662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,J. Ito,2205.0,2,0.28571,0.20408,1.26531,0.81633,0.20408,169.0,0.0,1.59763,0.0,0.0,0.0
7332,L. Sučić,1260.0,2,0.28571,0.14286,1.71429,0.78571,0.07143,180.0,0.5,0.0,0.0,0.0,0.0
1485,Bruno Fernandes,4101.0,5,0.2853,0.5267,1.79956,0.83394,0.19751,0.0,0.0,0.0,0.0,0.0,0.0
388570,D. Gül,1893.0,5,0.28526,0.04754,1.71157,0.95087,0.19017,115.0,0.0,0.0,0.0,0.0,0.0
1460,B. Saka,3493.0,6,0.28342,0.23189,1.98397,1.28829,0.0773,141.0,0.6383,0.0,1.2766,1.2766,0.0
5996,E. Fernández,5418.0,6,0.28239,0.21595,1.47841,0.81395,0.23256,78.0,0.0,0.0,0.0,0.0,0.0
308689,S. Lopes Cabral,2232.0,5,0.28226,0.20161,1.53226,0.68548,0.16129,1281.0,0.07026,0.14052,1.26464,0.70258,0.4918
44324,Feras Al Brikan,2233.0,3,0.28213,0.0403,0.76579,0.48365,0.0403,354.0,0.50847,0.0,1.52542,1.27119,0.0
575283,A. Azaizeh,638.0,1,0.28213,0.14107,1.41066,0.56426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283252,Z. El Ouahdi,3829.0,2,0.28206,0.11752,1.41029,0.70514,0.16453,82.0,0.0,0.0,0.0,0.0,0.0
18997,L. Bacuna,2899.0,2,0.27941,0.12418,0.93136,0.52777,0.12418,0.0,0.0,0.0,0.0,0.0,0.0
128533,J. Leweling,3558.0,5,0.27825,0.30354,1.46712,0.80944,0.15177,0.0,0.0,0.0,0.0,0.0,0.0
280695,A. Minda,974.0,1,0.27721,0.1848,2.03285,1.10883,0.0,55.0,0.0,0.0,1.63636,1.63636,0.0
2699,S. Ghoddos,2286.0,2,0.27559,0.19685,1.41732,0.66929,0.19685,78.0,0.0,1.15385,0.0,0.0,0.0
161504,H. Johansson,2290.0,1,0.27511,0.31441,1.33624,0.70742,0.1179,0.0,0.0,0.0,0.0,0.0,0.0
199143,Y. Suzuki,2951.0,3,0.27448,0.15249,1.43341,0.76245,0.12199,31.0,0.0,0.0,0.0,0.0,2.90323
667,M. Depay,3279.0,5,0.27447,0.19213,1.97621,1.0979,0.16468,0.0,0.0,0.0,0.0,0.0,0.0
295977,T. Moremi,1969.0,2,0.27425,0.18283,2.1483,1.0513,0.09142,372.0,0.24194,0.24194,1.45161,0.72581,0.0
78,H. Vanaken,8207.0,3,0.27416,0.14256,1.16242,0.62508,0.0987,0.0,0.0,0.0,0.0,0.0,0.0
37272,B. Kuwas,2298.0,2,0.27415,0.19582,1.37076,0.6658,0.15666,9.0,0.0,0.0,0.0,0.0,0.0
19586,E. Eze,3297.0,6,0.27298,0.13649,1.50136,0.76433,0.0546,90.0,0.0,0.0,1.0,0.0,0.0
45020,D. Nazon,993.0,2,0.2719,0.09063,1.72205,1.08761,0.36254,196.0,0.0,0.0,2.29592,0.91837,0.0
50826,J. Shaffelburg,1326.0,2,0.27149,0.13575,1.42534,0.67873,0.13575,234.0,0.0,0.0,0.38462,0.38462,0.0
277003,N. El Aynaoui,3321.0,3,0.271,0.0813,0.78591,0.4336,0.271,780.0,0.0,0.0,0.57692,0.11538,0.0
198347,A. Valencia,1331.0,1,0.27047,0.13524,1.21713,0.81142,0.20285,0.0,0.0,0.0,0.0,0.0,0.0
119128,G. Caballero,2672.0,4,0.26946,0.03368,0.50524,0.26946,0.16841,0.0,0.0,0.0,0.0,0.0,0.0
51016,T. Buchanan,2345.0,3,0.26866,0.03838,1.07463,0.46055,0.34542,584.0,0.46233,0.15411,2.15753,1.07877,0.30822
277930,T. Aasgaard,2351.0,4,0.26797,0.19141,1.56954,0.80391,0.19141,421.0,0.21378,0.0,0.21378,0.0,0.0
265785,Luiz Henrique,2035.0,1,0.26536,0.13268,1.54791,0.66339,0.08845,102.0,0.0,0.0,0.0,0.0,0.0
51603,A. Canobbio,3754.0,5,0.26372,0.11987,1.53436,0.86308,0.35962,0.0,0.0,0.0,0.0,0.0,0.0
30807,S. Fofana,1373.0,4,0.2622,0.0,1.24545,0.45885,0.06555,488.0,0.36885,0.18443,1.10656,0.55328,0.0
446249,I. Mbaye,1383.0,5,0.2603,0.13015,1.36659,0.84599,0.0,418.0,0.43062,0.0,1.07656,0.64593,0.21531
335051,João Neves,3128.0,7,0.25895,0.14386,1.26598,0.60422,0.08632,116.0,0.0,0.0,0.0,0.0,0.0
47311,Mikel Merino,2096.0,6,0.25763,0.12882,1.24523,0.68702,0.21469,0.0,0.0,0.0,0.0,0.0,0.0
129718,J. Bellingham,3164.0,5,0.25601,0.17067,1.30847,0.93869,0.19912,19.0,0.0,0.0,4.73684,0.0,0.0
129678,A. Ounahi,1766.0,1,0.25481,0.10193,1.78369,0.96829,0.35674,962.0,0.28067,0.46778,1.12266,0.46778,0.18711
15286,Mousa Tamari,2489.0,2,0.25311,0.28927,1.98875,1.01245,0.14464,90.0,0.0,0.0,4.0,1.0,0.0
16871,Zizo,1778.0,2,0.25309,0.40495,1.51856,0.8099,0.05062,567.0,0.0,0.31746,0.79365,0.47619,0.0
1323,Dani Olmo,2853.0,5,0.25237,0.28391,2.08202,0.91483,0.12618,0.0,0.0,0.0,0.0,0.0,0.0
37155,O. Kökçü,3210.0,4,0.25234,0.28037,1.82243,1.03738,0.30841,93.0,0.0,0.0,2.90323,1.93548,0.0
183799,Nico Williams,2153.0,5,0.25081,0.16721,1.83929,0.87784,0.0836,0.0,0.0,0.0,0.0,0.0,0.0
30827,M. Erlić,2156.0,2,0.25046,0.04174,0.62616,0.3757,0.3757,0.0,0.0,0.0,0.0,0.0,0.0
296645,T. Yengi,1797.0,3,0.25042,0.0,1.45242,0.95159,0.25042,0.0,0.0,0.0,0.0,0.0,0.0
4569,M. Tougai,720.0,2,0.25,0.0,0.625,0.375,0.25,510.0,0.0,0.0,1.05882,0.0,0.0
312459,N. Velupillay,1467.0,1,0.2454,0.06135,2.45399,1.22699,0.06135,873.0,0.30928,0.10309,1.4433,0.92784,0.0
16369,G. Plata,3321.0,7,0.2439,0.2439,1.19241,0.78591,0.1897,142.0,0.0,1.26761,3.16901,1.90141,0.0
94562,S. Giménez,1107.0,3,0.2439,0.1626,2.60163,1.05691,0.1626,366.0,0.4918,0.2459,2.70492,1.22951,0.0
65576,J. Iskanderov,739.0,2,0.24357,0.0,0.0,0.0,0.12179,0.0,0.0,0.0,0.0,0.0,0.0
405957,L. Bayliss,1850.0,1,0.24324,0.14595,1.02162,0.48649,0.24324,0.0,0.0,0.0,0.0,0.0,0.0
842,N. Vlašić,3361.0,2,0.241,0.13389,1.04433,0.482,0.18744,0.0,0.0,0.0,0.0,0.0,0.0
41627,K. Gorré,1122.0,1,0.24064,0.32086,1.52406,0.88235,0.32086,228.0,0.0,0.0,1.18421,0.0,0.0
47696,A. Bernhardsson,1498.0,2,0.24032,0.54072,1.86248,0.96128,0.12016,121.0,0.0,0.7438,0.0,0.0,0.0
279482,B. Cipenga,2250.0,1,0.24,0.36,1.6,0.88,0.04,24.0,0.0,0.0,0.0,0.0,0.0
304958,Yang Hyun-Jun,3405.0,5,0.23789,0.02643,1.11013,0.5815,0.0793,152.0,0.0,0.59211,1.18421,0.0,0.0
41112,Trincão,4167.0,3,0.23758,0.30238,1.49028,0.71274,0.0216,0.0,0.0,0.0,0.0,0.0,0.0
10135,Bruno Guimarães,3412.0,5,0.2374,0.18464,1.31887,0.76495,0.2374,286.0,0.0,0.62937,0.31469,0.0,0.0
69196,Mahmoud Saber,1896.0,2,0.23734,0.28481,2.23101,0.99684,0.04747,239.0,0.0,0.0,0.75314,0.37657,0.0
1642,F. Kessié,3043.0,3,0.23661,0.1183,1.27177,0.79855,0.17746,970.0,0.18557,0.09278,1.1134,0.46392,0.09278
311543,N. Angulo,2666.0,4,0.23631,0.16879,1.35034,0.84396,0.16879,221.0,0.40724,0.0,1.22172,0.40724,0.0
63274,B. Yılmaz,3431.0,4,0.23608,0.31478,1.54765,0.83941,0.20985,52.0,0.0,0.0,1.73077,0.0,0.0
340077,M. Fernandez-Pardo,3106.0,3,0.23181,0.17386,1.56471,1.07212,0.17386,0.0,0.0,0.0,0.0,0.0,0.0
126642,P. Wimmer,1978.0,3,0.2275,0.1365,1.27401,0.50051,0.2275,0.0,0.0,0.0,0.0,0.0,0.0
34211,Cho Gue-Sung,1980.0,2,0.22727,0.04545,2.04545,1.13636,0.22727,46.0,1.95652,0.0,1.95652,1.95652,0.0
37892,D. Eckert Ayensa,1987.0,1,0.22647,0.0,1.17765,0.45294,0.09059,0.0,0.0,0.0,0.0,0.0,0.0
387521,L. Vušković,4769.0,4,0.22646,0.0,1.17006,0.4718,0.18872,570.0,0.15789,0.0,0.0,0.0,0.15789
44612,Garry Rodrigues,795.0,1,0.22642,0.22642,1.13208,0.45283,0.45283,0.0,0.0,0.0,0.0,0.0,0.0
338751,Víctor Muñoz,2785.0,3,0.22621,0.16158,1.97127,1.09874,0.09695,0.0,0.0,0.0,0.0,0.0,0.0
3428,J. Ayew,2388.0,3,0.22613,0.11307,1.46985,0.82915,0.18844,306.0,0.29412,0.0,0.58824,0.29412,0.0
70732,J. Canale,1594.0,2,0.22585,0.0,0.56462,0.28231,0.05646,0.0,0.0,0.0,0.0,0.0,0.0
190485,Samú Costa,2808.0,2,0.22436,0.0641,1.02564,0.54487,0.35256,0.0,0.0,0.0,0.0,0.0,0.0
635,R. Mahrez,3229.0,3,0.22298,0.27872,1.14277,0.66894,0.05574,649.0,0.5547,0.0,1.52542,1.1094,0.27735
343405,A. Yousefi,405.0,2,0.22222,0.44444,1.33333,0.88889,0.44444,0.0,0.0,0.0,0.0,0.0,0.0
50270,Ryan Mendes,3652.0,3,0.2218,0.14786,1.60186,0.76396,0.27108,266.0,1.01504,0.0,1.01504,1.01504,0.33835
247,C. Gakpo,3676.0,5,0.22035,0.1469,1.64037,0.78346,0.07345,0.0,0.0,0.0,0.0,0.0,0.0
3246,N. Pépé,3273.0,4,0.21998,0.24748,1.75985,0.87993,0.13749,67.0,0.0,0.0,2.68657,1.34328,0.0
37724,C. Summerville,2864.0,3,0.21997,0.1257,1.16271,0.59707,0.21997,0.0,0.0,0.0,0.0,0.0,0.0
101814,R. Araújo,1641.0,4,0.21938,0.0,0.93236,0.32907,0.16453,91.0,0.0,0.0,0.0,0.0,0.0
30484,M. Svanberg,1231.0,2,0.21933,0.07311,1.316,0.58489,0.51178,0.0,0.0,0.0,0.0,0.0,0.0
517,J. Rodríguez,1238.0,2,0.21809,0.21809,1.74475,1.09047,0.1454,276.0,0.32609,0.65217,2.28261,1.30435,0.0
226,D. Dumfries,2068.0,5,0.2176,0.08704,0.95745,0.30464,0.17408,0.0,0.0,0.0,0.0,0.0,0.0
303467,A. Fatawu,3726.0,1,0.21739,0.16908,1.71498,0.67633,0.16908,253.0,0.0,0.0,1.06719,0.35573,0.71146
48535,Y. Fortuné,414.0,1,0.21739,0.21739,1.08696,0.21739,0.86957,0.0,0.0,0.0,0.0,0.0,0.0
45307,L. Dykes,2072.0,3,0.21718,0.13031,1.34653,0.56467,0.17375,323.0,0.0,0.0,0.83591,0.27864,0.0
138935,C. Chukwuemeka,1257.0,3,0.2148,0.1432,1.00239,0.2148,0.1432,0.0,0.0,0.0,0.0,0.0,0.0
511,L. Goretzka,2524.0,6,0.21395,0.14263,1.14105,0.42789,0.17829,0.0,0.0,0.0,0.0,0.0,0.0
15769,Frans Putros,424.0,1,0.21226,0.0,0.42453,0.21226,0.0,180.0,0.0,0.0,0.5,0.0,0.5
263676,A. Fayzullaev,1272.0,3,0.21226,0.21226,1.83962,0.84906,0.35377,0.0,0.0,0.0,0.0,0.0,0.0
283174,Mohamed Al Manai,851.0,1,0.21152,0.0,1.48061,0.63455,0.21152,28.0,0.0,0.0,3.21429,0.0,0.0
6067,T. Almada,1704.0,4,0.21127,0.10563,1.21479,0.68662,0.26408,70.0,0.0,0.0,0.0,0.0,0.0
1243,T. Souček,2562.0,3,0.21077,0.0,0.87822,0.63232,0.17564,2.0,0.0,0.0,45.0,0.0,45.0
336659,C. Talbi,1710.0,2,0.21053,0.05263,1.21053,0.63158,0.0,27.0,0.0,0.0,0.0,0.0,0.0
417,A. Schöpf,2155.0,3,0.20882,0.20882,1.12761,0.37587,0.16705,0.0,0.0,0.0,0.0,0.0,0.0
163032,F. Rieder,2588.0,4,0.20866,0.10433,1.11283,0.45209,0.1391,505.0,0.89109,0.17822,0.35644,0.17822,0.17822
306380,Musab Al Juwayr,2592.0,2,0.20833,0.38194,1.31944,0.625,0.0,235.0,0.0,0.0,0.76596,0.76596,0.0
301771,S. Adingra,1735.0,5,0.20749,0.10375,1.29683,0.57061,0.10375,368.0,0.24457,0.24457,1.46739,0.48913,0.0
48025,Kevin Yakob,3043.0,2,0.20703,0.14788,1.39008,0.68025,0.20703,1583.0,0.17056,0.17056,0.79596,0.34112,0.28427
2598,R. Dōan,3057.0,3,0.20608,0.1472,1.20707,0.58881,0.17664,357.0,0.2521,0.0,1.51261,0.7563,0.2521
13376,J. Campaz,2190.0,2,0.20548,0.0,1.72603,0.86301,0.32877,70.0,0.0,0.0,0.0,0.0,0.0
2543,Almoez Ali,438.0,3,0.20548,0.0,0.61644,0.61644,0.61644,560.0,0.32143,0.16071,1.60714,0.48214,0.16071
5994,J. Carrascal,1317.0,3,0.20501,0.34169,1.29841,0.34169,0.27335,48.0,0.0,0.0,3.75,1.875,0.0
2676,Rúben Neves,6590.0,4,0.20486,0.32777,1.02428,0.39605,0.17754,0.0,0.0,0.0,0.0,0.0,0.0
94333,E. Just,3088.0,2,0.20402,0.29145,1.63212,0.75777,0.11658,300.0,0.0,0.0,0.3,0.3,0.0
2542,Ahmed Alaa,442.0,1,0.20362,0.40724,0.81448,0.81448,0.0,63.0,0.0,0.0,1.42857,0.0,0.0
30776,C. Romero,2663.0,3,0.20278,0.10139,0.74352,0.30417,0.43935,185.0,0.0,0.0,0.0,0.0,0.0
26315,N. González,2226.0,6,0.20216,0.0,1.85984,0.88949,0.20216,221.0,0.0,0.81448,0.40724,0.0,0.0
8601,F. Pierrot,896.0,3,0.20089,0.10045,2.31027,0.70312,0.30134,1298.0,0.34669,0.0,2.01079,0.76271,0.34669
26300,O. Kabak,1798.0,2,0.20022,0.0,1.45161,0.60067,0.25028,0.0,0.0,0.0,0.0,0.0,0.0
1725,D. Ljubičić,2706.0,3,0.19956,0.19956,1.2306,0.66519,0.19956,0.0,0.0,0.0,0.0,0.0,0.0
327895,P. Wanner,2265.0,3,0.19868,0.15894,1.35099,0.6755,0.23841,194.0,0.46392,0.46392,0.0,0.0,0.0
199837,K. Sulemana,1360.0,3,0.19853,0.13235,1.78676,0.79412,0.26471,178.0,0.0,0.0,1.51685,1.01124,0.0
66353,L. Provod,3181.0,2,0.19805,0.33952,1.66929,0.90538,0.08488,0.0,0.0,0.0,0.0,0.0,0.0
957,D. Sow,2289.0,2,0.19659,0.15727,0.6291,0.35387,0.23591,125.0,0.0,0.0,0.0,0.0,0.0
198211,Amer Jamous,460.0,2,0.19565,0.19565,0.3913,0.19565,0.58696,9.0,0.0,0.0,0.0,0.0,0.0
307123,N. O&apos;Reilly,4148.0,5,0.19527,0.13018,0.97637,0.65092,0.17358,0.0,0.0,0.0,0.0,0.0,0.0
415,W. McKennie,4154.0,4,0.19499,0.13,1.06163,0.49831,0.15166,139.0,0.0,0.0,0.0,0.0,0.0
756,F. Valverde,4163.0,4,0.19457,0.28105,1.10257,0.62695,0.1081,0.0,0.0,0.0,0.0,0.0,0.0
359561,K. Sebelebele,2316.0,2,0.1943,0.03886,1.32124,0.62176,0.15544,533.0,0.16886,0.0,1.01313,0.50657,0.16886
362400,M. Arfsten,3245.0,3,0.19414,0.16641,1.30354,0.61017,0.13867,706.0,0.0,0.38244,0.89235,0.25496,0.0
314511,A. Nusa,2320.0,2,0.19397,0.15517,1.7069,0.81466,0.0,45.0,2.0,0.0,4.0,4.0,0.0
2906,Lee Jae-Sung,2787.0,3,0.19376,0.12917,0.80732,0.41981,0.12917,197.0,0.0,0.45685,0.45685,0.45685,0.45685
32966,A. Tanaka,1866.0,3,0.19293,0.0,1.06109,0.33762,0.09646,162.0,0.0,0.0,0.55556,0.55556,0.55556
2507,M. Almirón,2803.0,2,0.19265,0.12843,1.38066,0.73849,0.12843,303.0,0.29703,0.29703,0.89109,0.59406,0.0
2889,A. Vega,1869.0,3,0.19262,0.626,1.97432,0.96308,0.28892,469.0,0.0,0.3838,0.95949,0.76759,0.0
36980,M. Thorsby,1408.0,3,0.19176,0.12784,1.15057,0.51136,0.25568,47.0,0.0,0.0,0.0,0.0,0.0
644,L. Sané,3290.0,5,0.19149,0.19149,1.36778,0.60182,0.05471,0.0,0.0,0.0,0.0,0.0,0.0
2194,R. Bensebaïni,3305.0,5,0.19062,0.08169,0.57186,0.29955,0.29955,976.0,0.09221,0.09221,0.46107,0.09221,0.09221
137303,E. Guessand,1893.0,5,0.19017,0.09509,1.14105,0.71315,0.09509,546.0,0.16484,0.0,2.14286,0.49451,0.0
328046,I. Koné,2840.0,2,0.19014,0.0,0.6338,0.3169,0.12676,553.0,0.0,0.0,0.65099,0.16275,0.3255
16482,R. Aguirre,2367.0,7,0.19011,0.07605,1.71103,0.79848,0.26616,136.0,0.0,0.0,0.0,0.0,1.32353
18592,I. Ndiaye,2866.0,4,0.18842,0.09421,1.09909,0.69086,0.06281,965.0,0.09326,0.09326,1.11917,0.74611,0.0
7327,A. Prass,1438.0,2,0.18776,0.12517,1.06398,0.68846,0.25035,0.0,0.0,0.0,0.0,0.0,0.0
6935,S. Singh,960.0,2,0.1875,0.09375,1.6875,0.75,0.375,523.0,0.0,0.17208,1.37667,0.17208,0.17208
425020,A. Maidana,1451.0,2,0.18608,0.0,0.93039,0.55824,0.18608,390.0,0.23077,0.23077,1.61538,0.92308,0.23077
272,A. Rabiot,2917.0,4,0.18512,0.12341,1.29585,0.4628,0.21598,0.0,0.0,0.0,0.0,0.0,0.0
32858,T. Watanabe,3410.0,5,0.18475,0.0,0.79179,0.52786,0.02639,360.0,0.0,0.0,0.25,0.25,0.25
98936,L. Foster,1462.0,2,0.18468,0.18468,0.86183,0.43092,0.24624,652.0,0.55215,0.27607,2.34663,1.24233,0.41411
180937,H. Falchener,2926.0,3,0.18455,0.0,0.86124,0.39986,0.15379,0.0,0.0,0.0,0.0,0.0,0.0
50817,J. Osorio,1958.0,2,0.18386,0.04597,0.68948,0.45965,0.04597,78.0,0.0,0.0,0.0,0.0,0.0
47300,T. Hernández,3486.0,2,0.18072,0.07745,1.13597,0.49053,0.18072,0.0,0.0,0.0,0.0,0.0,0.0
201713,S. Berhalter,3487.0,3,0.18067,0.30972,1.29051,0.61944,0.28391,433.0,0.20785,0.4157,0.4157,0.4157,0.20785
263482,Nuno Mendes,2994.0,6,0.18036,0.21042,1.2024,0.69138,0.1503,0.0,0.0,0.0,0.0,0.0,0.0
51776,M. Araújo,3504.0,3,0.17979,0.15411,1.0274,0.5137,0.38527,88.0,0.0,0.0,0.0,0.0,1.02273
274300,M. Akliouche,3515.0,4,0.17923,0.25605,1.58748,0.89616,0.07681,508.0,0.5315,0.0,0.0,0.0,0.0
387643,B. Touré,2524.0,2,0.17829,0.32092,1.21236,0.46355,0.07132,38.0,4.73684,0.0,4.73684,4.73684,0.0
191289,A. Sbaï,2035.0,3,0.1769,0.04423,1.23833,0.88452,0.13268,0.0,0.0,0.0,0.0,0.0,0.0
265820,Y. Ayari,2036.0,3,0.17682,0.13261,1.45874,0.53045,0.0442,815.0,0.22086,0.0,0.55215,0.44172,0.33129
147812,Ayman Yahya,1534.0,2,0.17601,0.11734,1.23207,0.64537,0.41069,294.0,0.0,0.0,1.83673,0.61224,0.0
203224,F. Wirtz,3587.0,5,0.17563,0.20072,1.22944,0.70254,0.05018,0.0,0.0,0.0,0.0,0.0,0.0
6808,J. Italiano,2065.0,1,0.17433,0.0,0.61017,0.30508,0.04358,135.0,0.0,0.0,0.0,0.0,0.0
406244,J. Manzambi,3618.0,3,0.17413,0.14925,1.61692,0.67164,0.199,107.0,0.84112,0.84112,2.52336,1.68224,0.0
25300,R. Khedira,3135.0,2,0.17225,0.02871,0.48804,0.31579,0.20096,0.0,0.0,0.0,0.0,0.0,0.0
637,F. Nmecha,3667.0,5,0.1718,0.07363,0.98173,0.41723,0.04909,0.0,0.0,0.0,0.0,0.0,0.0
42012,E. Achouri,2097.0,2,0.17167,0.25751,1.28755,0.51502,0.21459,382.0,0.4712,0.0,0.4712,0.4712,0.0
327631,H. Diarra,1574.0,2,0.17154,0.11436,1.54384,0.62897,0.34307,684.0,0.52632,0.0,1.31579,0.92105,0.39474
291964,A. Güler,3684.0,5,0.17101,0.39088,1.51466,0.78176,0.07329,180.0,0.5,0.0,1.0,0.5,0.0
289,A. Robertson,2109.0,6,0.1707,0.08535,0.38407,0.25605,0.04267,149.0,0.0,0.0,0.0,0.0,0.0
355994,A. Freeman,3169.0,4,0.1704,0.1136,1.16441,0.4828,0.142,647.0,0.27821,0.0,0.55641,0.41731,0.0
18967,L. Østigård,2644.0,2,0.1702,0.03404,0.61271,0.40847,0.23828,92.0,0.0,0.0,0.0,0.0,0.0
48471,R. Vargas,1608.0,1,0.16791,0.33582,1.34328,0.44776,0.11194,141.0,0.6383,0.6383,1.2766,1.2766,0.6383
134217,M. Mohebi,1619.0,1,0.16677,0.11118,1.50093,0.72267,0.16677,0.0,0.0,0.0,0.0,0.0,0.0
3287,T. Mokoena,3239.0,3,0.16672,0.08336,1.36153,0.58351,0.27786,936.0,0.28846,0.0,1.92308,0.57692,0.28846
161884,S. Hansen,540.0,2,0.16667,0.0,2.0,0.83333,0.16667,161.0,0.55901,0.0,0.0,0.0,0.0
280358,J. Castrop,1624.0,2,0.16626,0.05542,1.27463,0.66502,0.22167,182.0,0.0,0.0,0.0,0.0,0.0
323935,G. Simeone,3802.0,4,0.1657,0.18937,1.15992,0.49711,0.11836,85.0,0.0,0.0,0.0,0.0,0.0
792,J. Kluivert,1090.0,3,0.16514,0.0,0.90826,0.33028,0.49541,0.0,0.0,0.0,0.0,0.0,0.0
182219,Álex Baena,4920.0,5,0.16463,0.21951,1.48171,0.53049,0.32927,0.0,0.0,0.0,0.0,0.0,0.0
337426,A. Boakye,2746.0,3,0.16387,0.29497,1.54042,0.68827,0.3933,0.0,0.0,0.0,0.0,0.0,0.0
2873,C. Montes,2208.0,1,0.16304,0.0,0.9375,0.44837,0.2038,796.0,0.3392,0.0,0.45226,0.45226,0.67839
49583,A. Abdi,1657.0,3,0.16295,0.0,0.76041,0.27158,0.16295,889.0,0.30371,0.20247,1.11361,0.50619,0.20247
269621,Hossam Abdelmaguid,3317.0,2,0.1628,0.0,0.73259,0.2442,0.10853,391.0,0.0,0.0,0.46036,0.0,0.46036
195104,R. Rios,6084.0,9,0.16272,0.13314,1.52367,0.63609,0.34024,151.0,0.0,0.0,0.0,0.0,0.0
36579,S. Rahimi,1108.0,2,0.16245,0.0,2.59928,1.05596,0.08123,1035.0,0.78261,0.17391,2.69565,1.30435,0.26087
