fixture_id,date,home,away,neutral,gh,ga,res,L3_H,L3_D,L3_A,L3_over25,L3_btts,L3_const_H,L3_const_D,L3_const_A,L3_const_over25,L3_const_btts,DixonColes_H,DixonColes_D,DixonColes_A,DixonColes_over25,DixonColes_btts,ML_GBM_H,ML_GBM_D,ML_GBM_A,ML_GBM_over25,ML_GBM_btts
1155241,2024-01-06 13:00:00,Iraq,South Korea,0,0,1,A,0.3364206179139313,0.2737111979208072,0.3898681841652616,0.40524781341107874,0.42857142857142855,0.32933050758755433,0.28901783330922165,0.38165165910322413,0.4627994955863808,0.4441340782122905,0.24935622378063452,0.2941582367863178,0.4564855394330477,0.42684766214177977,0.3875786163522012,0.3941141053040938,0.2096516528707126,0.3962342418251936,0.4405797101449275,0.44349315068493156
1135020,2024-01-06 14:00:00,Bahrain,Australia,0,0,2,A,0.1602477414398771,0.26710224135585614,0.5726500172042667,0.43126022913256956,0.4278523489932886,0.16038020251458568,0.2664964267347626,0.5731233707506518,0.4587964737447297,0.42277691107644305,0.22713645715987177,0.25048591728265596,0.5223776255574724,0.42684766214177977,0.3875786163522012,0.2575632120062137,0.29660288901071225,0.4458338989830741,0.4358974358974359,0.44349315068493156
1155290,2024-01-06 14:00:00,Mozambique,Lesotho,0,2,0,H,0.5726625975887455,0.25674282018563516,0.17059458222561924,0.432,0.4278523489932886,0.5725498776514056,0.25688911907627154,0.17056100327232288,0.4587964737447297,0.42277691107644305,0.46201426214163693,0.30121874728604386,0.23676699057231906,0.42684766214177977,0.3875786163522012,0.4751669377212284,0.30582607863771166,0.21900698364106,0.4358974358974359,0.44349315068493156
1155242,2024-01-06 14:00:00,Bahrain,Australia,0,0,2,A,0.1602477414398771,0.26710224135585614,0.5726500172042667,0.43126022913256956,0.4278523489932886,0.16038020251458568,0.2664964267347626,0.5731233707506518,0.4587964737447297,0.42277691107644305,0.22713645715987177,0.25048591728265596,0.5223776255574724,0.42684766214177977,0.3875786163522012,0.25195936299039096,0.3097732943432248,0.43826734266638423,0.4358974358974359,0.44349315068493156
1155283,2024-01-06 15:15:00,United Arab Emirates,Oman,0,0,1,A,0.4384030553929768,0.2652946043193256,0.29630234028769753,0.43126022913256956,0.47669172932330833,0.43964231746119403,0.2632177653991101,0.2971399171396959,0.4587964737447297,0.4441340782122905,0.4315445684133076,0.28135346665056615,0.2871019649361262,0.42684766214177977,0.39585389930898324,0.5064058171745152,0.28514542936288095,0.20844875346260394,0.4358974358974359,0.44349315068493156
1155243,2024-01-06 17:00:00,Ivory Coast,Sierra Leone,0,5,1,H,0.8208420446151671,0.11807405712974815,0.06108389825508479,0.5518394648829433,0.3516042780748663,0.8211718374398175,0.11771972239538647,0.061108440164796114,0.4587964737447297,0.3177570093457943,0.6623672871666338,0.214030245853164,0.12360246698020218,0.4493087557603687,0.3875786163522012,0.7045187003286594,0.19544817627804953,0.10003312339329103,0.5126984126984125,0.40309155766944116
1155244,2024-01-06 17:30:00,Tunisia,Mauritania,0,0,0,D,0.7901134521880064,0.1361426256077796,0.07374392220421397,0.5518394648829433,0.3516042780748663,0.7921482662415305,0.13391789557592668,0.07393383818254287,0.4587964737447297,0.3691683569979716,0.5885827828795446,0.27259545674238767,0.13882176037806773,0.42684766214177977,0.3875786163522012,0.6981072200602119,0.20277000909857004,0.09912277084121815,0.5126984126984125,0.40309155766944116
1155292,2024-01-06 19:00:00,Mali,Guinea-Bissau,0,6,2,H,0.7501871017766241,0.1789704345480902,0.07084246367528574,0.53125,0.3516042780748663,0.7519348173742515,0.17705767681837814,0.07100750580737043,0.4587964737447297,0.3691683569979716,0.5676161624562075,0.2759947545479349,0.1563890829958577,0.42684766214177977,0.3875786163522012,0.7288541894282666,0.16765734244053626,0.10348846813119716,0.48519736842105265,0.40309155766944116
1155293,2024-01-07 00:00:00,Palestine,Uzbekistan,0,0,1,A,0.3208550898083988,0.3073151691387349,0.37182974105286637,0.40524781341107874,0.47669172932330833,0.32933050758755433,0.28901783330922165,0.38165165910322413,0.4627994955863808,0.5104166666666665,0.23863618715315169,0.2681402975648141,0.4932235152820342,0.42684766214177977,0.39585389930898324,0.3260988286115765,0.3133111205198535,0.3605900508685701,0.39311594202898553,0.44349315068493156
1155245,2024-01-07 16:00:00,Egypt,Tanzania,0,2,0,H,0.7901134521880064,0.1361426256077796,0.07374392220421397,0.5471698113207547,0.3516042780748663,0.7921482662415305,0.13391789557592668,0.07393383818254287,0.4587964737447297,0.3691683569979716,0.5806888984841562,0.28235117427300216,0.13695992724284156,0.42684766214177977,0.3875786163522012,0.7473986456332122,0.15619076570173188,0.0964105886650559,0.48519736842105265,0.40309155766944116
1155316,2024-01-08 12:00:00,Guinea,Nigeria,0,2,0,H,0.3221921933532568,0.3067101256555582,0.37109768099118506,0.40524781341107874,0.47669172932330833,0.32818940086646636,0.29380539571788433,0.37800520341564947,0.4627994955863808,0.5104166666666665,0.30959917425508904,0.262587212686137,0.427813613058774,0.42689243280512207,0.39585389930898324,0.3994431283025077,0.26707117353135545,0.3334856981661368,0.48519736842105265,0.44349315068493156
1155294,2024-01-08 12:00:00,Syria,Malaysia,0,2,2,D,0.3221921933532568,0.3067101256555582,0.37109768099118506,0.40524781341107874,0.47669172932330833,0.3268617454131555,0.296662231176307,0.3764760234105375,0.4627994955863808,0.5302571940901745,0.5054406655445632,0.24741371490607314,0.2471456195493637,0.4493087557603687,0.47665056360708535,0.3260988286115765,0.3133111205198535,0.3605900508685701,0.4358974358974359,0.44349315068493156
1155284,2024-01-08 14:00:00,Botswana,Mozambique,0,1,1,D,0.3915211297693775,0.31224418051172714,0.2962346897188954,0.4090909090909091,0.5311778290993069,0.40203352738857095,0.2937778396436526,0.3041886329677765,0.4627994955863808,0.5104166666666665,0.3513277548337731,0.25934627571390745,0.38932596945231945,0.42684766214177977,0.39585389930898324,0.33866794686062174,0.3074674676375749,0.3538645855018035,0.39311594202898553,0.44349315068493156
1155249,2024-01-08 18:00:00,Senegal,Niger,0,1,0,H,0.8650951252322081,0.1208763051694318,0.014028569598360128,0.6796116504854369,0.30538922155688614,0.8658070678127985,0.120152817574021,0.014040114613180513,0.5909090909090909,0.27509293680297403,0.7103638289942955,0.1629546215017217,0.12668154950398267,0.4493087557603687,0.3875786163522012,0.686233922841871,0.22371075455095252,0.09005532260717646,0.5126984126984125,0.3783783783783784
1155250,2024-01-08 20:00:00,Ghana,Namibia,0,0,0,D,0.5726625975887455,0.25674282018563516,0.17059458222561924,0.432,0.4278523489932886,0.5725498776514056,0.25688911907627154,0.17056100327232288,0.4587964737447297,0.42277691107644305,0.46201426214163693,0.30121874728604386,0.23676699057231906,0.42684766214177977,0.3875786163522012,0.5232854614696002,0.274076514227132,0.20263802430326794,0.39311594202898553,0.44349315068493156
1155251,2024-01-09 11:30:00,Japan,Jordan,0,6,1,H,0.8208420446151671,0.11807405712974815,0.06108389825508479,0.5518394648829433,0.3516042780748663,0.8211718374398175,0.11771972239538647,0.061108440164796114,0.4587964737447297,0.3076923076923077,0.7103638289942955,0.1629546215017217,0.12668154950398267,0.4493087557603687,0.3875786163522012,0.6333316714283415,0.2302848425909932,0.13638348598066538,0.5126984126984125,0.44349315068493156
1155295,2024-01-09 13:00:00,Kyrgyzstan,Vietnam,0,2,1,H,0.3221921933532568,0.3067101256555582,0.37109768099118506,0.40524781341107874,0.47669172932330833,0.3306857331554694,0.28843381336837837,0.3808804534761522,0.4627994955863808,0.5104166666666665,0.30959917425508904,0.262587212686137,0.427813613058774,0.42684766214177977,0.39585389930898324,0.31477687378243163,0.27875144033821514,0.4064716858793532,0.39311594202898553,0.44349315068493156
1155253,2024-01-09 13:00:00,Zambia,Cameroon,0,1,1,D,0.25303580370555834,0.25776164246369543,0.4892025538307462,0.43126022913256956,0.4278523489932886,0.25373071053077834,0.25572324910971667,0.4905460403595049,0.4587964737447297,0.4441340782122905,0.23982873229512972,0.26448294893231844,0.4956883187725518,0.4493087557603687,0.39585389930898324,0.3093589810849998,0.29116546319024245,0.39947555572475774,0.4405797101449275,0.44349315068493156
1155296,2024-01-09 14:00:00,Equatorial Guinea,Djibouti,0,1,1,D,0.8119186734488161,0.11679047444316727,0.07129085210801672,0.5518394648829433,0.3516042780748663,0.8122413334852109,0.11643948310994674,0.0713191834048424,0.4587964737447297,0.3387096774193548,0.7413866117876188,0.12861566694824503,0.1299977212641363,0.5080645161290325,0.39585389930898324,0.7026927847717171,0.16163946994580697,0.13566774528247594,0.5126984126984125,0.3783783783783784
1155254,2024-01-09 15:00:00,Burundi,Algeria,0,0,4,A,0.061548975804512775,0.19483890835321033,0.7436121158422767,0.5060240963855424,0.3516042780748663,0.06165419412214543,0.19346248097356702,0.7448833249042875,0.4587964737447297,0.3691683569979716,0.21647283303896986,0.15245608070436853,0.6310710862566616,0.477124183006536,0.39585389930898324,0.06247211066488173,0.16287371709058454,0.7746541722445337,0.5126984126984125,0.40309155766944116
1155255,2024-01-09 15:30:00,Saudi Arabia,Palestine,0,0,0,D,0.5648689899788274,0.2634071312729231,0.1717238787482494,0.43126022913256956,0.4278523489932886,0.5653294470223161,0.2628066922674085,0.17186386071027532,0.4587964737447297,0.42277691107644305,0.5630840274168006,0.2607859966393869,0.1761299759438125,0.42684766214177977,0.3875786163522012,0.5505976984414076,0.2857975341486121,0.16360476740998037,0.4405797101449275,0.44349315068493156
1155252,2024-01-09 17:30:00,Indonesia,Iran,0,0,5,A,0.11582594609188682,0.22931197408090714,0.6548620798272059,0.47368421052631576,0.40131578947368424,0.12038585209003219,0.19897106109324758,0.6806430868167201,0.4587964737447297,0.4220532319391635,0.17591212470851095,0.13401229166338105,0.690075583628108,0.5925925925925926,0.39585389930898324,0.16498965778554056,0.22024732160965926,0.6147630206048,0.48519736842105265,0.4146341463414634
1155258,2024-01-10 13:00:00,South Africa,Lesotho,0,0,0,D,0.72062541926828,0.19939109345167444,0.07998348728004541,0.5170731707317074,0.3516042780748663,0.7218861650216231,0.19799041530179148,0.08012341967658546,0.4587964737447297,0.3691683569979716,0.5676161624562075,0.2759947545479349,0.1563890829958577,0.42684766214177977,0.3875786163522012,0.657039799281531,0.23890532177607152,0.10405487894239758,0.4405797101449275,0.35856573705179284
1155297,2024-01-10 14:00:00,Congo DR,Burkina Faso,0,1,2,A,0.35547163344933036,0.33074317199198566,0.3137851945586839,0.40524781341107874,0.5311778290993069,0.3655976692734987,0.31167858855330643,0.322723742173195,0.4627994955863808,0.5104166666666665,0.3524819277863904,0.26019827346436314,0.3873197987492463,0.42684766214177977,0.39585389930898324,0.3994431283025077,0.26707117353135545,0.3334856981661368,0.39311594202898553,0.44349315068493156
1155257,2024-01-10 15:30:00,Saudi Arabia,Hong Kong,0,2,0,H,0.8119186734488161,0.11679047444316727,0.07129085210801672,0.5518394648829433,0.3516042780748663,0.8122413334852109,0.11643948310994674,0.0713191834048424,0.4587964737447297,0.3387096774193548,0.7103638289942955,0.1629546215017217,0.12668154950398267,0.4493087557603687,0.3875786163522012,0.6770168610278373,0.16923254933078719,0.15375058964137547,0.5126984126984125,0.4146341463414634
1155256,2024-01-10 17:30:00,Tunisia,Cape Verde Islands,0,2,0,H,0.637635563101867,0.19988292119930867,0.16248151569882446,0.5060240963855424,0.4017857142857143,0.6401200108238397,0.19676538954209086,0.16311459963406938,0.4587964737447297,0.4,0.5558550897584672,0.2702761112337856,0.17386879900774727,0.42684766214177977,0.3875786163522012,0.6262900353389971,0.22772444314853266,0.14598552151247027,0.4405797101449275,0.44349315068493156
1155678,2024-01-11 15:00:00,Morocco,Sierra Leone,0,3,1,H,0.9142847738785183,0.08571419755111108,1.028570370613333e-06,0.6796116504854369,0.30538922155688614,0.8988754955191618,0.10112349324590572,1.0112349324590572e-06,0.6637931034482759,0.27509293680297403,0.7103638289942955,0.1629546215017217,0.12668154950398267,0.4493087557603687,0.3875786163522012,0.8271432446903323,0.1728557276468485,1.0276628191607159e-06,0.48519736842105265,0.35856573705179284
1155298,2024-01-12 15:00:00,Kuwait,Libya,0,1,3,A,0.5648689899788274,0.2634071312729231,0.1717238787482494,0.43126022913256956,0.4278523489932886,0.5653294470223161,0.2628066922674085,0.17186386071027532,0.4587964737447297,0.42277691107644305,0.4185792002036075,0.27290045493589554,0.3085203448604969,0.42684766214177977,0.39585389930898324,0.6333316714283415,0.2302848425909932,0.13638348598066538,0.4405797101449275,0.44349315068493156
1034492,2024-01-12 16:00:00,Qatar,Lebanon,1,3,0,H,0.4384030553929768,0.2652946043193256,0.29630234028769753,0.43126022913256956,0.47669172932330833,0.4294419548015618,0.28031222081346335,0.2902458243849749,0.4587964737447297,0.4441340782122905,0.5780115742581357,0.2627352084478694,0.15925321729399491,0.42684766214177977,0.3875786163522012,0.3928513018909423,0.2791663611908481,0.32798233691820955,0.4405797101449275,0.44349315068493156
1155259,2024-01-12 18:00:00,Sweden,Estonia,0,2,1,H,0.8650951252322081,0.1208763051694318,0.014028569598360128,0.6796116504854369,0.30538922155688614,0.8658070678127985,0.120152817574021,0.014040114613180513,0.5909090909090909,0.27509293680297403,0.6878916506401332,0.1894343383290429,0.12267401103082373,0.4493087557603687,0.3875786163522012,0.7001404554893969,0.20797925050193447,0.0918802940086686,0.5126984126984125,0.44349315068493156
1034493,2024-01-13 11:30:00,Australia,India,1,2,0,H,0.7901134521880064,0.1361426256077796,0.07374392220421397,0.5471698113207547,0.3516042780748663,0.7921482662415305,0.13391789557592668,0.07393383818254287,0.4587964737447297,0.3691683569979716,0.7103638289942955,0.1629546215017217,0.12668154950398267,0.4493087557603687,0.3875786163522012,0.7026927847717171,0.16163946994580697,0.13566774528247594,0.5126984126984125,0.40309155766944116
1034494,2024-01-13 14:30:00,China,Tajikistan,1,0,0,D,0.3221921933532568,0.3067101256555582,0.37109768099118506,0.40524781341107874,0.47669172932330833,0.3268617454131555,0.296662231176307,0.3764760234105375,0.4627994955863808,0.5104166666666665,0.4185792002036075,0.27290045493589554,0.3085203448604969,0.42684766214177977,0.39585389930898324,0.3928513018909423,0.2791663611908481,0.32798233691820955,0.4358974358974359,0.4146341463414634
1034495,2024-01-13 17:30:00,Uzbekistan,Syria,1,0,0,D,0.5648689899788274,0.2634071312729231,0.1717238787482494,0.43126022913256956,0.4278523489932886,0.5653294470223161,0.2628066922674085,0.17186386071027532,0.4587964737447297,0.42277691107644305,0.5455223896317384,0.24796724691340774,0.20651036345485396,0.42684766214177977,0.39585389930898324,0.6333316714283415,0.2302848425909932,0.13638348598066538,0.48519736842105265,0.44349315068493156
1138697,2024-01-13 20:00:00,Ivory Coast,Guinea-Bissau,1,2,0,H,0.5904182916114,0.2451661912961829,0.16441551709241706,0.48257372654155495,0.4278523489932886,0.5819989045291722,0.25593014984645873,0.1620709456243691,0.4587964737447297,0.4220532319391635,0.5780115742581357,0.2627352084478694,0.15925321729399491,0.42684766214177977,0.3875786163522012,0.6628874782785246,0.23483184144367944,0.10228068027779609,0.4405797101449275,0.44349315068493156
1155260,2024-01-13 23:30:00,Guatemala,Iceland,0,0,1,A,0.5726625975887455,0.25674282018563516,0.17059458222561924,0.43126022913256956,0.4278523489932886,0.5725498776514056,0.25688911907627154,0.17056100327232288,0.4587964737447297,0.42277691107644305,0.3098686601256294,0.2759220763391861,0.41420926353518456,0.42684766214177977,0.3875786163522012,0.5625604604157521,0.28612296744517496,0.15131657213907293,0.4405797101449275,0.44349315068493156
1034496,2024-01-14 11:30:00,Japan,Vietnam,1,4,2,H,0.7501871017766241,0.1789704345480902,0.07084246367528574,0.53125,0.3516042780748663,0.7519348173742515,0.17705767681837814,0.07100750580737043,0.4587964737447297,0.3691683569979716,0.7103638289942955,0.1629546215017217,0.12668154950398267,0.4493087557603687,0.3875786163522012,0.7045187003286594,0.19544817627804953,0.10003312339329103,0.48519736842105265,0.40309155766944116
1138698,2024-01-14 14:00:00,Nigeria,Equatorial Guinea,1,1,1,D,0.41871471962679846,0.2982896447083981,0.2829956356648034,0.43126022913256956,0.5311778290993069,0.4294419548015618,0.28031222081346335,0.2902458243849749,0.4627994955863808,0.5104166666666665,0.4315445684133076,0.28135346665056615,0.2871019649361262,0.42684766214177977,0.39585389930898324,0.5334351985704235,0.24948943698554102,0.2170753644440355,0.4405797101449275,0.44349315068493156
1034497,2024-01-14 14:30:00,United Arab Emirates,Hong Kong,1,3,1,H,0.72062541926828,0.19939109345167444,0.07998348728004541,0.5170731707317074,0.3516042780748663,0.7218861650216231,0.19799041530179148,0.08012341967658546,0.4587964737447297,0.3691683569979716,0.7103638289942955,0.1629546215017217,0.12668154950398267,0.4493087557603687,0.3875786163522012,0.7045187003286594,0.19544817627804953,0.10003312339329103,0.5126984126984125,0.40309155766944116
1138699,2024-01-14 17:00:00,Egypt,Mozambique,1,2,2,D,0.7057216573076338,0.19547731066929727,0.09880103202306874,0.5170731707317074,0.40131578947368424,0.7069320521619766,0.1940974605353466,0.09897048730267674,0.4587964737447297,0.3691683569979716,0.6131188313917008,0.2547145043897497,0.13216666421854964,0.42684766214177977,0.3875786163522012,0.7473986456332122,0.15619076570173188,0.0964105886650559,0.48519736842105265,0.40309155766944116
1034498,2024-01-14 17:30:00,Iran,Palestine,1,4,1,H,0.639008971487819,0.19815954256524576,0.1628314859469352,0.5060240963855424,0.4017857142857143,0.6401200108238397,0.19676538954209086,0.16311459963406938,0.4587964737447297,0.4,0.7103638289942955,0.1629546215017217,0.12668154950398267,0.4493087557603687,0.3875786163522012,0.6436823695489527,0.262100844571669,0.09421678587937818,0.48519736842105265,0.44349315068493156
1138700,2024-01-14 20:00:00,Ghana,Cape Verde Islands,1,1,2,A,0.3221921933532568,0.3067101256555582,0.37109768099118506,0.40524781341107874,0.5311778290993069,0.3268617454131555,0.296662231176307,0.3764760234105375,0.4627994955863808,0.5192307692307693,0.4315445684133076,0.28135346665056615,0.2871019649361262,0.42684766214177977,0.3875786163522012,0.33866794686062174,0.3074674676375749,0.3538645855018035,0.4358974358974359,0.44349315068493156
1034499,2024-01-15 11:30:00,South Korea,Bahrain,1,3,1,H,0.5821130569174063,0.2557842091071428,0.16210273397545089,0.48257372654155495,0.4278523489932886,0.5819989045291722,0.25593014984645873,0.1620709456243691,0.4587964737447297,0.4220532319391635,0.5780115742581357,0.2627352084478694,0.15925321729399491,0.42684766214177977,0.3875786163522012,0.657039799281531,0.23890532177607152,0.10405487894239758,0.4358974358974359,0.4146341463414634
1138701,2024-01-15 14:00:00,Senegal,Gambia,1,3,0,H,0.7057216573076338,0.19547731066929727,0.09880103202306874,0.5170731707317074,0.40131578947368424,0.7069320521619766,0.1940974605353466,0.09897048730267674,0.4587964737447297,0.3691683569979716,0.5780115742581357,0.2627352084478694,0.15925321729399491,0.42684766214177977,0.3875786163522012,0.6981072200602119,0.20277000909857004,0.09912277084121815,0.48519736842105265,0.40309155766944116
1034500,2024-01-15 14:30:00,Indonesia,Iraq,1,1,3,A,0.1602477414398771,0.26710224135585614,0.5726500172042667,0.43126022913256956,0.4278523489932886,0.16038020251458568,0.2664964267347626,0.5731233707506518,0.4587964737447297,0.42277691107644305,0.23306212275867763,0.23093216588882923,0.5360057113524932,0.4493087557603687,0.39585389930898324,0.2587681003459591,0.22401242858310957,0.5172194710709315,0.48519736842105265,0.4146341463414634
1138702,2024-01-15 17:00:00,Cameroon,Guinea,1,1,1,D,0.5821130569174063,0.2557842091071428,0.16210273397545089,0.48257372654155495,0.4278523489932886,0.5819989045291722,0.25593014984645873,0.1620709456243691,0.4587964737447297,0.4220532319391635,0.5630840274168006,0.2607859966393869,0.1761299759438125,0.42684766214177977,0.3875786163522012,0.657039799281531,0.23890532177607152,0.10405487894239758,0.4,0.4146341463414634
1034501,2024-01-15 17:30:00,Malaysia,Jordan,1,0,4,A,0.3221921933532568,0.3067101256555582,0.37109768099118506,0.40524781341107874,0.5311778290993069,0.3268617454131555,0.296662231176307,0.3764760234105375,0.4627994955863808,0.5104166666666665,0.22906252506081423,0.2441302003974088,0.526807274541777,0.4493087557603687,0.47665056360708535,0.4000103453370438,0.29017203314530715,0.309817621517649,0.5753846153846153,0.6666666666666666
1138703,2024-01-15 20:00:00,Algeria,Angola,1,1,1,D,0.7501871017766241,0.1789704345480902,0.07084246367528574,0.53125,0.3516042780748663,0.7519348173742515,0.17705767681837814,0.07100750580737043,0.4587964737447297,0.3691683569979716,0.5780115742581357,0.2627352084478694,0.15925321729399491,0.42684766214177977,0.3875786163522012,0.6981072200602119,0.20277000909857004,0.09912277084121815,0.48519736842105265,0.40309155766944116
1138704,2024-01-16 14:00:00,Burkina Faso,Mauritania,1,1,0,H,0.48262987396416057,0.26767248244758185,0.2496976435882575,0.43126022913256956,0.4278523489932886,0.4830296691114299,0.2670658457607054,0.2499044851278647,0.4587964737447297,0.4441340782122905,0.5234690353139108,0.2610801813628131,0.2154507833232763,0.42684766214177977,0.3875786163522012,0.5556292689201517,0.2825977053299059,0.16177302574994226,0.4405797101449275,0.44349315068493156
1034502,2024-01-16 14:30:00,Thailand,Kyrgyzstan,1,2,0,H,0.32712677621864794,0.31140759059085066,0.3614656331905014,0.40524781341107874,0.5311778290993069,0.3319415267948548,0.30127267978257616,0.366785793422569,0.4627994955863808,0.5104166666666665,0.4240764057969115,0.26335144799988214,0.31257214620320634,0.42792792792792794,0.39585389930898324,0.34080516999613875,0.3030971203284085,0.3560977096754527,0.48519736842105265,0.44349315068493156
1138705,2024-01-16 17:00:00,Tunisia,Namibia,1,0,1,A,0.5821130569174063,0.2557842091071428,0.16210273397545089,0.48257372654155495,0.4278523489932886,0.5819989045291722,0.25593014984645873,0.1620709456243691,0.4587964737447297,0.4220532319391635,0.575156318486204,0.26637714166386606,0.15846653984992995,0.42684766214177977,0.3875786163522012,0.6333316714283415,0.2302848425909932,0.13638348598066538,0.4405797101449275,0.44349315068493156
1034503,2024-01-16 17:30:00,Saudi Arabia,Oman,1,2,1,H,0.3221921933532568,0.3067101256555582,0.37109768099118506,0.40524781341107874,0.47669172932330833,0.3268617454131555,0.296662231176307,0.3764760234105375,0.4627994955863808,0.5104166666666665,0.46201426214163693,0.30121874728604386,0.23676699057231906,0.42684766214177977,0.3875786163522012,0.42794053616968347,0.30410132717777183,0.2679581366525448,0.4358974358974359,0.44349315068493156
1138706,2024-01-16 20:00:00,Mali,South Africa,1,2,0,H,0.5726625975887455,0.25674282018563516,0.17059458222561924,0.432,0.4278523489932886,0.5725498776514056,0.25688911907627154,0.17056100327232288,0.4587964737447297,0.42277691107644305,0.5177900003592832,0.27112626003064855,0.21108373961006807,0.42684766214177977,0.3875786163522012,0.6262900353389971,0.22772444314853266,0.14598552151247027,0.4358974358974359,0.4146341463414634
1034504,2024-01-17 11:30:00,Lebanon,China,1,0,0,D,0.22176064810337673,0.24753666701574503,0.5307026848808782,0.43126022913256956,0.4278523489932886,0.22193051805002845,0.24696027572484355,0.5311092062251279,0.4587964737447297,0.4441340782122905,0.24935622378063452,0.2941582367863178,0.4564855394330477,0.42684766214177977,0.3875786163522012,0.26282619862995465,0.30896525157236054,0.4282085497976849,0.39311594202898553,0.40309155766944116
