target_date,generated_at,rows_processed,eligible_fixtures,api_calls_made,cache_hits,lineup_rows_written,full_lineup_rows,no_lineup_rows,api_errors,key_status,api_status_counts,auto_apply,production_change
2026-06-17,2026-06-17T17:47:15+01:00,2,2,2,0,44,42,0,0,API_SPORTS,NO_LINEUPS_RETURNED=2,NO,NO
