target_date,generated_at,rules_available,candidate_rules_applied,shadow_rows,finished_shadow_rows,pending_shadow_rows,hit_rows,miss_rows,void_rows,not_evaluated_rows,shadow_outcome_counts,rule_market_counts,rule_decision_counts,paper_trade_permission_counts,activation_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-06-17,2026-06-17T13:09:36+01:00,77,19,576,39,537,28,11,0,0,PENDING_RESULT=537; HIT=28; MISS=11,OVER_1_5=309; UNDER_3_5=99; API_DNB=84; API_DOUBLE_CHANCE=84,WATCH_ONLY_COLLECT_TO_50_SAMPLE=408; FUTURE_RULE_REVIEW_ONLY=168,SHADOW_ONLY=576,NO_RULE_ACTIVATION_PERMISSION=576,NO_PICK_PERMISSION=576,NO_STAKE_PERMISSION=576,"Track shadow outcomes over future runs. This ledger cannot activate rules, picks, or stake.",NO,NO
