target_date,generated_at,fixture_id,home_team,away_team,market_hint,before_primary,after_primary,before_permission,after_permission,guard_action,reason,auto_apply,production_change
2026-06-17,2026-06-17T13:04:56+01:00,1495707,Gnistan,Lahti,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,NO_CLEAR_STAT_MARKET,NO_CLEAR_STAT_MARKET,NO_BET,NO_BET,NO_CHANGE,not a proxy inversion,NO,NO
2026-06-17,2026-06-17T13:04:56+01:00,1495704,HJK Helsinki,Inter Turku,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,NO_CLEAR_STAT_MARKET,NO_CLEAR_STAT_MARKET,NO_BET,NO_BET,NO_CHANGE,not a proxy inversion,NO,NO
2026-06-17,2026-06-17T13:04:56+01:00,1495705,Ilves,FF Jaro,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,NO_CLEAR_STAT_MARKET,NO_CLEAR_STAT_MARKET,NO_BET,NO_BET,NO_CHANGE,not a proxy inversion,NO,NO
2026-06-17,2026-06-17T13:04:56+01:00,1495708,SJK,VPS,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,NO_CLEAR_STAT_MARKET,NO_CLEAR_STAT_MARKET,NO_BET,NO_BET,NO_CHANGE,not a proxy inversion,NO,NO
2026-06-17,2026-06-17T13:04:56+01:00,1495706,Turku PS,KuPS,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,NO_CLEAR_STAT_MARKET,NO_CLEAR_STAT_MARKET,NO_BET,NO_BET,NO_CHANGE,not a proxy inversion,NO,NO
2026-06-17,2026-06-17T13:04:56+01:00,1547578,Hegelmann Litauen,Džiugas Telšiai,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,NO_CLEAR_STAT_MARKET,NO_CLEAR_STAT_MARKET,NO_BET,NO_BET,NO_CHANGE,not a proxy inversion,NO,NO
2026-06-17,2026-06-17T13:04:56+01:00,1547579,Kauno Žalgiris,Banga,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,NO_CLEAR_STAT_MARKET,NO_CLEAR_STAT_MARKET,NO_BET,NO_BET,NO_CHANGE,not a proxy inversion,NO,NO
