target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-06-17,2026-06-17T17:47:15+01:00,LOCAL_RAW_CANDIDATES_FOUND,1901,151,857,"Review accepted rows, then feed normal scoring gates.",NO,NO
