target_date,generated_at,source_rows,finished_rows,pending_rows,summary_rows,top_market_by_hit_rate,top_market_by_hit_or_void_rate,sample_warning_counts,calibration_status_counts,next_action,auto_apply,production_change
2026-06-17,2026-06-17T17:51:20+01:00,202,109,93,77,SCORE_BUCKET=SCORE_90_PLUS | API_DOUBLE_CHANCE | hit_rate_pct=81.2 | evaluated=32,SCORE_BUCKET=SCORE_90_PLUS | API_DNB | hit_or_void_rate_pct=81.2 | evaluated=32,LOW_SAMPLE_UNDER_50=42; MEDIUM_SAMPLE_UNDER_100=21; SAMPLE_OK_100_PLUS=7; INSUFFICIENT_SAMPLE_UNDER_20=7,CALIBRATION_MEDIUM_OBSERVED_EDGE=20; CALIBRATION_WEAK_OR_NEGATIVE=18; CALIBRATION_NEUTRAL=18; CALIBRATION_OBSERVE_ONLY=7; CALIBRATION_MEDIUM_PROTECTED_MARKET=5; CALIBRATION_STRONG_OBSERVED_EDGE=5; CALIBRATION_STRONG_PROTECTED_MARKET=4,Use this summary to design future promotion rules only after enough sample size exists. It cannot create picks or stake.,NO,NO
