target_date,generated_at,fixture_id,home_team,away_team,candidate_origin,max_execution_permission,before_permission,after_permission,before_stake,after_stake,ceiling_action,reason,auto_apply,production_change
2026-06-17,2026-06-17T13:04:56+01:00,1495707,Gnistan,Lahti,TRANSLATOR_ONLY,NO_BET,NO_BET,NO_BET,NO_STAKE,NO_STAKE,NO_CHANGE,permission already within provenance ceiling or ledger missing,NO,NO
2026-06-17,2026-06-17T13:04:56+01:00,1495704,HJK Helsinki,Inter Turku,TRANSLATOR_ONLY,NO_BET,NO_BET,NO_BET,NO_STAKE,NO_STAKE,NO_CHANGE,permission already within provenance ceiling or ledger missing,NO,NO
2026-06-17,2026-06-17T13:04:56+01:00,1495705,Ilves,FF Jaro,TRANSLATOR_ONLY,NO_BET,NO_BET,NO_BET,NO_STAKE,NO_STAKE,NO_CHANGE,permission already within provenance ceiling or ledger missing,NO,NO
2026-06-17,2026-06-17T13:04:56+01:00,1495708,SJK,VPS,TRANSLATOR_ONLY,NO_BET,NO_BET,NO_BET,NO_STAKE,NO_STAKE,NO_CHANGE,permission already within provenance ceiling or ledger missing,NO,NO
2026-06-17,2026-06-17T13:04:56+01:00,1495706,Turku PS,KuPS,TRANSLATOR_ONLY,NO_BET,NO_BET,NO_BET,NO_STAKE,NO_STAKE,NO_CHANGE,permission already within provenance ceiling or ledger missing,NO,NO
2026-06-17,2026-06-17T13:04:56+01:00,1547578,Hegelmann Litauen,Džiugas Telšiai,TRANSLATOR_ONLY,NO_BET,NO_BET,NO_BET,NO_STAKE,NO_STAKE,NO_CHANGE,permission already within provenance ceiling or ledger missing,NO,NO
2026-06-17,2026-06-17T13:04:56+01:00,1547579,Kauno Žalgiris,Banga,TRANSLATOR_ONLY,NO_BET,NO_BET,NO_BET,NO_STAKE,NO_STAKE,NO_CHANGE,permission already within provenance ceiling or ledger missing,NO,NO
