target_date,generated_at,fixture_id,league,country,home_team,away_team,fixture_datetime_utc,source_path,source_status,discovery_reason,auto_apply,production_change
2026-06-17,2026-06-17T17:47:15+01:00,1514202,1. Deild,Iceland,Grindavik,Fylkir,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1514203,1. Deild,Iceland,IR Reykjavik,Grotta,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1528022,Premier League,Kazakhstan,Kairat Almaty,Kyzyl-Zhar,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1509145,Erovnuli Liga,Georgia,Saburtalo,Rustavi,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1514237,1. Deild,Iceland,Vestri,Ægir,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1515861,Virsliga,Latvia,FS Jelgava,Ogre United,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1515862,Virsliga,Latvia,Tukums,Auda,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1547799,Coppa,Belarus,FC Energetik-Bgu Minsk,ML Vitebsk,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1553763,Botola Pro,Morocco,Kawkab Marrakech,Ittihad Tanger,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1553764,Botola Pro,Morocco,Maghreb Fès,Difaa EL Jadida,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1553765,Botola Pro,Morocco,CR Khemis Zemamra,Raja Casablanca,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1553766,Botola Pro,Morocco,UTS Rabat,CODM Meknès,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1547800,Coppa,Belarus,FC Slutsk,Dinamo Minsk,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1507183,Erovnuli Liga 2,Georgia,Telavi,Odishi 1919,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1513571,Meistriliiga,Estonia,Kalju Nomme,Tammeka,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1513572,Meistriliiga,Estonia,Nõmme United,FC Levadia Tallinn,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1513573,Meistriliiga,Estonia,Paide,Laagri,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1515863,Virsliga,Latvia,Riga,Rīgas FS,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1553806,Second League A - Division A Gold,Russia,Veles,Novosibirsk,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1511072,Division 2 - Södra Svealand,Sweden,Forward,Karlslund,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1531387,GFA League,Gambia,Medina United,Dutch Lions,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1531388,GFA League,Gambia,Samger,Bombada,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1507179,Erovnuli Liga 2,Georgia,Aragvi Dusheti,Sioni,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1509147,Erovnuli Liga,Georgia,Torpedo Kutaisi,Dinamo Batumi,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1510959,Division 2 - Södra Götaland,Sweden,IFK Trelleborg,Berga,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1510961,Division 2 - Södra Götaland,Sweden,Oskarshamns AIK,Växjö Norra,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1510964,Division 2 - Södra Götaland,Sweden,Torns,Österlen,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1511338,Division 2 - Västra Götaland,Sweden,Landvetter IS,Jonsered,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1504474,Ettan - Södra,Sweden,Utsikten,Atvidabergs FF,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1510789,Division 2 - Norra Svealand,Sweden,Enskede,Bollstanäs,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1511337,Division 2 - Västra Götaland,Sweden,Kongahälla,Hestrafor,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1553784,Premier League,Kuwait,Al Jahra,Al Tadhamon,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1553785,Premier League,Kuwait,Al Shabab,Al Nasar,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1498571,Primera Nacional,Argentina,Gimnasia Jujuy,Nueva Chicago,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1541984,Catarinense - 2,Brazil,Tubarao,Blumenau,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1544588,Copa Gaúcha,Brazil,Farroupilha,Bagé,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1544589,Copa Gaúcha,Brazil,Guarany de Bagé,Brasil DE Pelotas,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1544591,Copa Gaúcha,Brazil,Santa Cruz RS,Gramadense,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1547683,Mineiro - 2,Brazil,Ipatinga,Villa Nova,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1549940,Torneo Promocional Amateur,Argentina,Alumni Los Hornos,Ezeiza,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1549941,Torneo Promocional Amateur,Argentina,Belgrano Zarate,Buenos Aires City,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1549943,Torneo Promocional Amateur,Argentina,Uribelarrea,Barrancas UMET,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1493545,USL Championship,USA,Oakland Roots,Birmingham Legion,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1489384,World Cup,World,England,Croatia,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1524951,USL League Two,USA,Charlotte Eagles,SC United Bantams,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1550645,Copa Espírito Santo,Brazil,Vilavelhense,Vitória ES,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1524952,USL League Two,USA,Rochester,RKC,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1524953,USL League Two,USA,Brooke House,Inter Gainesville,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1547680,Mineiro - 2,Brazil,Caldense,Guarani MG,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1524956,USL League Two,USA,Port City,Hickory,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1541981,Catarinense - 2,Brazil,Nação,Juventus SC,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1547682,Mineiro - 2,Brazil,Uberaba,CAP,,data/processed/governance/vsigma_api_enriched_fixture_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1532209,,,Ann Arbor W,Detroit City W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1532214,,,Northern Virginia FC W,Patuxent W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1532353,,,Hudson Valley Crusaders W,Vermont Green W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1532354,,,Rockford Raptors W,Rochester W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1524945,,,Manhattan,Long Island Rough Riders,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1524946,,,FC Motown II,Hudson Valley Hammers,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1532210,,,Cedar Stars W,Manhattan W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1532211,,,Midwest United W,Kalamazoo FC W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1532396,,,AHFC Royals W,Hill Country Linces W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1532449,,,Edgewater Castle W,Rally Madison FC W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1524947,,,West Chester United,Lone Star II,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1525407,,,Delaware FC,PA Classics,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1532212,,,Lonestar San Antonio W,Lonestar II W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1489381,,,Argentina,Algeria,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1532355,,,Snohomish United W,Tacoma Galaxy W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1532213,,,California Storm II W,San Juan SC W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1489382,,,Austria,Jordan,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1533729,,,Changnyeong W,Suwon FMC W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1533730,,,Gyeongju W,Hwacheon KSPO W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1533731,,,Gumi Sportstoto W,Incheon Red Angels W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1533732,,,Seoul W,Boeun Sangmu W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1546784,,,Maniema Union,JSK,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1512946,,,Cotonsport,Unisport Bafang,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1533181,,,Bitam,US Oyem,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1495704,,,HJK Helsinki,Inter Turku,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1495705,,,Ilves,FF Jaro,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1495706,,,Turku PS,KuPS,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1512948,,,Gazelle,Canon,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1547564,,,APEJES Academy,Kumba,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1547565,,,Atlantic,Union Abong-Mbang,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1547566,,,Les Astres,Avion Academy,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1547578,,,Hegelmann Litauen,Džiugas Telšiai,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1501416,,,Häcken II W,Gamla Upsala W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1547579,,,Kauno Žalgiris,Banga,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1531383,,,Fortune,Real de Banjul,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1531384,,,GPA,Team Rhino,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1531386,,,Hart Acedemy,Brikama United,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1495495,,,Djurgården W,Malmö FF W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1495498,,,Hammarby W,AIK W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1511055,,,Nosaby,Lilla Torg W,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1539003,,,Portugal,Congo DR,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1545639,,,Rågsved,Enköping,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1547850,,,Marke,Kortrijk,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
2026-06-17,2026-06-17T17:47:15+01:00,1495707,,,Gnistan,Lahti,,data/processed/governance/vsigma_dated_post_match_results_refresh.csv,LOCAL_RAW_DISCOVERY,existing local row has fixture identity and is not blocked,NO,NO
