target_date,generated_at,rows_reviewed,missing_scored_rows,no_data_blocked_rows,not_trusted_rows,promoted_rows,gap_status_counts,next_action,auto_apply,production_change
2026-08-12,2026-08-12T23:10:24+01:00,251,210,8,26,7,MISSING_SCORED_ROW=210; NOT_TRUSTED_SKIPPED=26; SCORED_ROW_NO_DATA_BLOCKED=8; PROMOTED=7,Repair scoring/enrichment for trusted raw candidates; no market discussion until rows are scored and non-blocked.,NO,NO
