rows_processed,full_rows,partial_rows,sparse_rows,none_rows,api_calls_made,cache_hits,api_errors,plan_limit_errors,avg_injuries_count_known,unknown_coverage_rows,generated_at_utc
8,0,0,0,8,0,0,0,0,,8,2026-08-12T09:13:34.756524+00:00
