summary_scope,rows_processed,home_full_or_partial,away_full_or_partial,avg_home_opponent_strength,avg_away_opponent_strength,standings_api_calls,standings_cache_hits,standings_errors,generated_at_utc,flag,rows
overall,8.0,6.0,5.0,0.662,0.67,0.0,60.0,0.0,2026-08-12T09:13:57.843293+00:00,,
home_quality_flag,,,,,,,,,,FULL,4.0
home_quality_flag,,,,,,,,,,UNKNOWN,2.0
home_quality_flag,,,,,,,,,,PARTIAL,2.0
away_quality_flag,,,,,,,,,,FULL,4.0
away_quality_flag,,,,,,,,,,UNKNOWN,3.0
away_quality_flag,,,,,,,,,,PARTIAL,1.0
