target_date,generated_at,rows_reviewed,promoted_rows,blocked_rows,quarantine_rows,promotion_status_counts,next_action,auto_apply,production_change
2026-08-12,2026-08-12T23:10:24+01:00,251,7,8,210,TRUSTED_SOURCE_BUT_NO_SCORED_ROW=210; NOT_TRUSTED_NO_PROMOTION=26; TRUSTED_SOURCE_BUT_NO_DATA_BLOCKED=8; PROMOTED_TO_SCORING_INPUT=7,Promoted rows may feed normal scoring gates only.,NO,NO
