forecast_rank,fixture_id,league,home_team,away_team,market_primary,predicted_match_script,predicted_score_main,predicted_score_alt,predicted_home_xg_range,predicted_away_xg_range,predicted_home_shots_range,predicted_away_shots_range,predicted_home_sot_range,predicted_away_sot_range,predicted_total_corners_range,predicted_possession_split,predicted_pick_path,predicted_pick_breaker,predicted_total_goals_range,predicted_first_goal_side,predicted_state_gravity,forecast_confidence_band,forecast_inputs_used,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,1391177,La Liga,Valencia,Rayo Vallecano,OVER_1_5,"Moderately open game where two goals can arrive through sustained chance volume; shot volume is expected, but finishing drag is the main volatility point. Total-goal lean: 3.4; stats=FULL.",1-2,0-2,1.0-1.7,1.7-2.4,12-16,13-17,3-5,5-7,7-11,home 43-51% / away 49-57%,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,2.8-3.9,Away slight lean,open exchange,MEDIUM_HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+league_coverage,2026-05-14,2026-05-14T15:52:47+00:00,PRE,FORECAST,NO_DATE_COLUMN,2026-05-14-20260514T155247Z
2,1544064,League One,Bradford,Bolton,OVER_1_5,"Moderately open game where two goals can arrive through sustained chance volume; shot volume is expected, but finishing drag is the main volatility point. Total-goal lean: 3.8; stats=FULL.",2-2,1-2,1.6-2.3,1.5-2.2,11-15,13-17,3-5,4-6,8-12,home 45-53% / away 47-55%,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,3.2-4.3,Either side,open exchange,HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+league_coverage,2026-05-14,2026-05-14T15:52:47+00:00,PRE,FORECAST,NO_DATE_COLUMN,2026-05-14-20260514T155247Z
