market_primary,n_total,n_settled,wins,losses,pushes,win_rate_no_push,roi_units,avg_primary_edge,report_type,edge_floor_band,execution_verdict
AWAY_WIN,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.2981,by_market_primary,,
BTTS_YES,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.1448,by_market_primary,,
OVER_1_5,2.0,2.0,1.0,1.0,0.0,0.5,-0.6,0.1385,by_market_primary,,
,4.0,4.0,1.0,3.0,0.0,0.25,-2.6,0.18,by_edge_floor_band,STRONG,
,2.0,2.0,1.0,1.0,0.0,0.5,-0.6,0.1385,by_execution_verdict,,CORE_SHORTLIST
,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.1448,by_execution_verdict,,TOP_CORE
,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.2981,by_execution_verdict,,WATCH
ACTIONABLE_ONLY,3.0,3.0,1.0,2.0,0.0,0.3333,-1.6,0.1406,actionable_summary,,
