rows_processed,avg_home_matches_used,avg_away_matches_used,full_rows,partial_rows,sparse_rows,none_rows,stats_fixture_requests,api_calls_made,cache_hits,api_errors,plan_limit_errors,generated_at_utc
12,4.917,5.0,11,1,0,0,120,107,13,0,0,2026-05-30T12:01:26.633557+00:00
