execution_rank,date,league,fixture_id,home_team,away_team,market_primary,final_recommendation,execution_shortlist_source,execution_score,selection_score,primary_edge,primary_model_prob,pick_main_why,pick_supporting_edges,pick_primary_risk,pick_execution_rationale,pick_bucket_rationale,pick_rank_rationale,pick_failure_mode,pick_confirmation_layers
1,2026-05-30,Allsvenskan,1494185,AIK Stockholm,Sirius,OVER_2_5,BET,PREMIUM_CORE,136.12903614457832,96.05,0.2107903614457831,0.8132,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;EXECUTION_SCORE_TOP;SELECTION_SCORE_HIGH;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;AVAILABILITY_RISK_REPORTED_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_RICH_SUPPORT,FAILURE_MODE_LOW_CONVERSION; market=OVER_2_5; edge=0.211; market_fit=SAFE_OK,BET; edge=0.211; prob=0.813; odds=1.66; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=1; phase=PREMIUM_CORE; execution_score=136.129; selection_score=96.050; primary_edge=0.211; primary_model_prob=0.813; shortlist_rank=1; caps=league2_market2_fixture1,LOW_CONVERSION,STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE
2,2026-05-30,Serie A,1492281,Bahia,Botafogo,OVER_2_5,BET,PREMIUM_CORE,131.58181818181816,87.22,0.2536181818181817,0.8218,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;MODEL_PROB_EXTENDED_STRONG;EXECUTION_SCORE_TOP;SELECTION_SCORE_HIGH;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;AVAILABILITY_RISK_REPORTED_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_RICH_SUPPORT,FAILURE_MODE_LOW_CONVERSION; market=OVER_2_5; edge=0.254; market_fit=SAFE_OK,BET; edge=0.254; prob=0.822; odds=1.76; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=2; phase=PREMIUM_CORE; execution_score=131.582; selection_score=87.220; primary_edge=0.254; primary_model_prob=0.822; shortlist_rank=5; caps=league2_market2_fixture1,LOW_CONVERSION,STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE
3,2026-05-30,UEFA Champions League,1544371,Paris Saint Germain,Arsenal,OVER_1_5,BET,PREMIUM_EXTENDED,106.82142857142857,85.16,0.1666142857142857,0.8809,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;MODEL_PROB_EXTENDED_STRONG;EXECUTION_SCORE_TOP;SELECTION_SCORE_HIGH;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_RICH_SUPPORT,FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.167; market_fit=SAFE_OK,BET; edge=0.167; prob=0.881; odds=1.40; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_EXTENDED: EXTENDED_GATE_PASSED; EXTENDED_QUALITY_OK; edge>=0.08; prob>=0.82,EXECUTION_SHORTLIST_SORT: execution_rank=3; phase=PREMIUM_EXTENDED; execution_score=106.821; selection_score=85.160; primary_edge=0.167; primary_model_prob=0.881; shortlist_rank=6; caps=league2_market2_fixture1,LOW_CONVERSION,STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE
