target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-08-20,2026-08-20T18:52:47+01:00,LOCAL_RAW_CANDIDATES_FOUND,4006,3,190,"Review accepted rows, then feed normal scoring gates.",NO,NO
